PORADI;ID_NALEZ;DRUH;CESKE_JMENO;KAT_TAX;AUTOR;DATUM_OD;DATUM_DO;CAS;ID_LOKAL;NAZ_LOKAL;SITMAP;KATASTR;X;Y;ZDROJ;NEGATIV;POCET;ODHAD;POCITANO;REL_POC;POKRYVN;PATROVITOST;KODHN;ETOLOGIE;KOMPLETNI_SEZNAM;POZNAMKA;UMIST_NAL;POP_BIOT;TAX_POZN;PROJEKT;DAT_SADA;ZAPSAL;VEROH;VALIDACE;VAL_POZN;GARANCE;GAR_POZN;VYHLASKA;EVD;REDLIST;STRUKT_POZN;CXLOKAL_POZN;CXLOKAL_Z;CXPRESNOST;DATI_INSERT;DATI_UPDATE;UPDATOR
249;46495029;Phengaris teleius;modrásek oèkovanı;Motıli;Stonavskı Karel;20140729;20140729;;6864339;enklava;6474;enklava;-484986;-1129860.93;ENTÚ BC AV ÈR (2018) EV druhy motılù 2013-2018.;0;2;0;imaga;;;;;;0;ID_RECORD ENTU: 1348436, ??;seèená svahová louka;;;Sbìr floristickıch a faunistickıch nálezù;ENTÚ BC AV ÈR: Revize recentního rozšíøení a stavu nezvìstnıch druhù motılù;Bárdyová Mária;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20190212
250;46495025;Phengaris teleius;modrásek oèkovanı;Motıli;Stonavskı Karel;20150719;20150719;;6864337;Hostašovice;6474;Hostašovice;-493359.14;-1135331.79;ENTÚ BC AV ÈR (2018) EV druhy motılù 2013-2018.;0;8;0;imaga;;;;;;0;ID_RECORD ENTU: 1372878;PP Domorazské louky-podmáèenı ekotyp;;;Sbìr floristickıch a faunistickıch nálezù;ENTÚ BC AV ÈR: Revize recentního rozšíøení a stavu nezvìstnıch druhù motılù;Bárdyová Mária;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20190212
251;46495024;Phengaris teleius;modrásek oèkovanı;Motıli;Stonavskı Karel;20140716;20140716;;6864337;Hostašovice;6474;Hostašovice;-493359.14;-1135331.79;ENTÚ BC AV ÈR (2018) EV druhy motılù 2013-2018.;0;15;0;imaga;;;;;;0;ID_RECORD ENTU: 1348387;PP Domorazské louky-podmáèenı ekotyp;;;Sbìr floristickıch a faunistickıch nálezù;ENTÚ BC AV ÈR: Revize recentního rozšíøení a stavu nezvìstnıch druhù motılù;Bárdyová Mária;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20190212
252;46495020;Phengaris teleius;modrásek oèkovanı;Motıli;Spitzer Lukáš;20150725;20150725;;6864335;Èervenı Kostelec;5562;Horní Kostelec;-616950.74;-1013597.48;ENTÚ BC AV ÈR (2018) EV druhy motılù 2013-2018.;0;;0;;;;;;;0;ID_RECORD ENTU: 1369572, 50.4913919N, 16.1221403E;seèená louka, krvavec hojnı;;;Sbìr floristickıch a faunistickıch nálezù;ENTÚ BC AV ÈR: Revize recentního rozšíøení a stavu nezvìstnıch druhù motılù;Spitzer Lukáš;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20190212
253;46495014;Phengaris teleius;modrásek oèkovanı;Motıli;Spitzer Lukáš;20150725;20150725;;6864331;Halenkov;6674;Halenkov;-485102.24;-1153642.23;ENTÚ BC AV ÈR (2018) EV druhy motılù 2013-2018.;0;20;0;imaga;;;;;;0;ID_RECORD ENTU: 1370255;Lušová, Peciválka, 49°21 28  N, 18°8 42  E;;;Sbìr floristickıch a faunistickıch nálezù;ENTÚ BC AV ÈR: Revize recentního rozšíøení a stavu nezvìstnıch druhù motılù;Spitzer Lukáš;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20190212
254;46495011;Phengaris teleius;modrásek oèkovanı;Motıli;Spitzer Lukáš;20150716;20150716;;6864331;Halenkov;6674;Halenkov;-485102.24;-1153642.23;ENTÚ BC AV ÈR (2018) EV druhy motılù 2013-2018.;0;3;0;imaga;;;;;;0;ID_RECORD ENTU: 1370221;Lušová, Peciválka, 49°21 28  N, 18°8 42  E;;;Sbìr floristickıch a faunistickıch nálezù;ENTÚ BC AV ÈR: Revize recentního rozšíøení a stavu nezvìstnıch druhù motılù;Spitzer Lukáš;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20190212
255;46495010;Phengaris teleius;modrásek oèkovanı;Motıli;Spitzer Lukáš;20150711;20150711;;6864331;Halenkov;6674;Halenkov;-485102.24;-1153642.23;ENTÚ BC AV ÈR (2018) EV druhy motılù 2013-2018.;0;5;0;imaga;;;;;;0;ID_RECORD ENTU: 1370195;Lušová, Peciválka, 49°21 28  N, 18°8 42  E;;;Sbìr floristickıch a faunistickıch nálezù;ENTÚ BC AV ÈR: Revize recentního rozšíøení a stavu nezvìstnıch druhù motılù;Spitzer Lukáš;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20190212
256;46495007;Phengaris teleius;modrásek oèkovanı;Motıli;Spitzer Lukáš;20150723;20150723;;6864330;Vsetín-Dlúhé;6674;Vsetín;-492993.13;-1155581.2;ENTÚ BC AV ÈR (2018) EV druhy motılù 2013-2018.;0;10;0;imaga;;;;;;0;ID_RECORD ENTU: 1370347;;;;Sbìr floristickıch a faunistickıch nálezù;ENTÚ BC AV ÈR: Revize recentního rozšíøení a stavu nezvìstnıch druhù motılù;Spitzer Lukáš;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20190212
257;46494985;Phengaris teleius;modrásek oèkovanı;Motıli;Spitzer Lukáš;20140730;20140730;;6864313;Kateøinice;6673;Ratiboø u Vsetína;-502000.86;-1150305.06;ENTÚ BC AV ÈR (2018) EV druhy motılù 2013-2018.;0;3;0;imaga;;;;;;0;ID_RECORD ENTU: 1344352, 49°22 27  °N,17°54 33  °E, 3F (oletanost 3);Velkoplošná, vlhèí louka nad hlavní silnicí, seèená minimálnì 2* roènì.;;;Sbìr floristickıch a faunistickıch nálezù;ENTÚ BC AV ÈR: Revize recentního rozšíøení a stavu nezvìstnıch druhù motılù;Spitzer Lukáš;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20190212
258;46494980;Phengaris teleius;modrásek oèkovanı;Motıli;Spitzer Lukáš;20140713;20140713;;6864310;Halenkov-Lušová;6674;Halenkov;-485139.78;-1153608.01;ENTÚ BC AV ÈR (2018) EV druhy motılù 2013-2018.;0;10;0;imaga;;;;;;0;ID_RECORD ENTU: 1344360, 49°21 29  °N,18°8 40  °E, 10M (oletanost 1);Peciválka;;;Sbìr floristickıch a faunistickıch nálezù;ENTÚ BC AV ÈR: Revize recentního rozšíøení a stavu nezvìstnıch druhù motılù;Spitzer Lukáš;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20190212
259;46494976;Phengaris teleius;modrásek oèkovanı;Motıli;Spitzer Lukáš;20130804;20130804;;6864309;Halenkov-Lušová;6674;Halenkov;-485066.88;-1153619.94;ENTÚ BC AV ÈR (2018) EV druhy motılù 2013-2018.;0;20;0;imaga;;;;;;0;ID_RECORD ENTU: 1294468;Peciválka, stationární svìtelnı lapaè, 49°21 28.816'N, 18°8 43.649'E, vše J. Beneš det. nebo revid.;;;Sbìr floristickıch a faunistickıch nálezù;ENTÚ BC AV ÈR: Revize recentního rozšíøení a stavu nezvìstnıch druhù motılù;Spitzer Lukáš;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20190212
260;46494972;Phengaris teleius;modrásek oèkovanı;Motıli;Spitzer Lukáš;20130806;20130806;;6864307;Hošálková;6672;Hošálková;-508706.42;-1152515.14;ENTÚ BC AV ÈR (2018) EV druhy motılù 2013-2018.;0;1;0;imaga;;;;;;0;ID_RECORD ENTU: 1294447;;;;Sbìr floristickıch a faunistickıch nálezù;ENTÚ BC AV ÈR: Revize recentního rozšíøení a stavu nezvìstnıch druhù motılù;Spitzer Lukáš;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20190212
261;46494967;Phengaris teleius;modrásek oèkovanı;Motıli;Spitzer Lukáš;20130803;20130803;;6864304;Vsetín-Semetín;6673;Vsetín;-499570.82;-1154123.03;ENTÚ BC AV ÈR (2018) EV druhy motılù 2013-2018.;0;1;0;imaga;;;;;;0;ID_RECORD ENTU: 1294465;;;;Sbìr floristickıch a faunistickıch nálezù;ENTÚ BC AV ÈR: Revize recentního rozšíøení a stavu nezvìstnıch druhù motılù;Spitzer Lukáš;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20190212
262;46494965;Phengaris teleius;modrásek oèkovanı;Motıli;Spitzer Lukáš;20130729;20130729;;6864304;Vsetín-Semetín;6673;Vsetín;-499570.82;-1154123.03;ENTÚ BC AV ÈR (2018) EV druhy motılù 2013-2018.;0;7;0;imaga;;;;;;0;ID_RECORD ENTU: 1266215, 49°20 38.730'N, 17°56 54.550'E;;;;Sbìr floristickıch a faunistickıch nálezù;ENTÚ BC AV ÈR: Revize recentního rozšíøení a stavu nezvìstnıch druhù motılù;Spitzer Lukáš;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20190212
263;46494959;Phengaris teleius;modrásek oèkovanı;Motıli;Spitzer Lukáš;20140101;20141231;;6864299;Fryšták;6772;Horní Ves u Fryštáku;-517744.67;-1158564.24;ENTÚ BC AV ÈR (2018) EV druhy motılù 2013-2018.;0;2;0;imaga;;;;;;0;ID_RECORD ENTU: 1344365, 49°17 14  °N,17°42 14  °E, 2M (oletanost 1);seèenı sad mezi poli + pøíkop u cesty. Krvavec jednotlivì, ale plošnì.;;;Sbìr floristickıch a faunistickıch nálezù;ENTÚ BC AV ÈR: Revize recentního rozšíøení a stavu nezvìstnıch druhù motılù;Spitzer Lukáš;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20190212
264;46494953;Phengaris teleius;modrásek oèkovanı;Motıli;Spitzer Lukáš;20140806;20140806;;6864295;Zdìchov;6774;Zdìchov;-491314.6;-1163855.46;ENTÚ BC AV ÈR (2018) EV druhy motılù 2013-2018.;0;5;0;imaga;;;;;;0;ID_RECORD ENTU: 1344349, 49°15 41  °N,18°4 20  °E, 4F (oletanost 2-3),  1M (oletanost 3);Svah nad silnicí u koupalištì + pøíkopy, krvavec øídkı, ale hojnì obsazenı. Svah je seèen.;;;Sbìr floristickıch a faunistickıch nálezù;ENTÚ BC AV ÈR: Revize recentního rozšíøení a stavu nezvìstnıch druhù motılù;Spitzer Lukáš;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20190212
265;46494950;Phengaris teleius;modrásek oèkovanı;Motıli;Spitzer Lukáš;20140724;20140724;;6864293;Valašské Pøíkazy;6874;Poteè;-494052.68;-1174559.52;ENTÚ BC AV ÈR (2018) EV druhy motılù 2013-2018.;0;2;0;imaga;;;;;;0;ID_RECORD ENTU: 1344346, 49°9 48  °N,18°2 52  °E, 2 F (oletanost 3);Vlhkı pøíkop s navazující spíše nešeèenou loukou, krvavec øídkı, motıl hojnı (kadı krvavec byl obsazen). Navazují seèené záhumenky, centrum rozšíøení by mohlo bıt tam.;;;Sbìr floristickıch a faunistickıch nálezù;ENTÚ BC AV ÈR: Revize recentního rozšíøení a stavu nezvìstnıch druhù motılù;Spitzer Lukáš;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20190212
266;46494947;Phengaris teleius;modrásek oèkovanı;Motıli;Spitzer Lukáš;20140724;20140724;;6864292;Valašské Klobouky;6873;Lipina;-498476.76;-1177172.55;ENTÚ BC AV ÈR (2018) EV druhy motılù 2013-2018.;0;9;0;imaga;;;;;;0;ID_RECORD ENTU: 1344339, 49°8 11  °N,17°59 26  °E, 6M (oletanost 1-2), 3F (oletanost 1-2);Lipina, kvìtnatı sad mezi poli, krvavec hojnı;;;Sbìr floristickıch a faunistickıch nálezù;ENTÚ BC AV ÈR: Revize recentního rozšíøení a stavu nezvìstnıch druhù motılù;Spitzer Lukáš;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20190212
267;46494926;Phengaris teleius;modrásek oèkovanı;Motıli;Skala Jiøí;20140801;20140801;;6864272;Nìmèièky;6247;Rokycany;-809085.03;-1074506.64;ENTÚ BC AV ÈR (2018) EV druhy motılù 2013-2018.;0;2;0;imaga;;;;;;0;ID_RECORD ENTU: 1346627;vlhká louka na kraji obce;;;Sbìr floristickıch a faunistickıch nálezù;ENTÚ BC AV ÈR: Revize recentního rozšíøení a stavu nezvìstnıch druhù motılù;Bárdyová Mária;0;ménì vìrohodnı záznam;oprava názvu lokalizace: Rokycany - Nìmèièky;Návrh validace;;SO;HD II, HD IV;VU;;;;1;20190212
268;46494924;Phengaris teleius;modrásek oèkovanı;Motıli;Segl Jiøí;20140703;20140703;;6864271;Ohrazení;7053;Zaliny;-746174.05;-1170379.65;ENTÚ BC AV ÈR (2018) EV druhy motılù 2013-2018.;0;9;0;imaga;;;;;;0;ID_RECORD ENTU: 1344616, jen samci;mokøad pod lesem;;;Sbìr floristickıch a faunistickıch nálezù;ENTÚ BC AV ÈR: Revize recentního rozšíøení a stavu nezvìstnıch druhù motılù;Bárdyová Mária;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20190212
269;46494900;Phengaris teleius;modrásek oèkovanı;Motıli;Øièánek Leoš;20140615;20140615;;6864249;Javorník;7171;Javorník nad Velièkou;-533337.68;-1204064.89;ENTÚ BC AV ÈR (2018) EV druhy motılù 2013-2018.;0;2;0;imaga;;;;;;0;ID_RECORD ENTU: 1353271;NPR Jazevèí;;;Sbìr floristickıch a faunistickıch nálezù;ENTÚ BC AV ÈR: Revize recentního rozšíøení a stavu nezvìstnıch druhù motılù;Bárdyová Mária;0;;;;;SO;HD II, HD IV;VU;;;;1;20190212
270;46494877;Phengaris teleius;modrásek oèkovanı;Motıli;Mitterwald František;20140801;20140801;;6864228;Lukov;5449;Lukov u Bíliny;-772829.86;-989154.9;ENTÚ BC AV ÈR (2018) EV druhy motılù 2013-2018.;0;1;0;imaga;;;;;;0;ID_RECORD ENTU: 1366144;totenová louka;;;Sbìr floristickıch a faunistickıch nálezù;ENTÚ BC AV ÈR: Revize recentního rozšíøení a stavu nezvìstnıch druhù motılù;Bárdyová Mária;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20190212
271;46494811;Phengaris teleius;modrásek oèkovanı;Motıli;Kadlec Tomáš;20140723;20140723;;6864178;Borek;5457;Hnanice pod Troskami;-679080.53;-1001033.83;ENTÚ BC AV ÈR (2018) EV druhy motılù 2013-2018.;0;6;0;imaga;;;;;;0;ID_RECORD ENTU: 1318832, kvìtnaté louky v okolí eleznice;;;;Sbìr floristickıch a faunistickıch nálezù;ENTÚ BC AV ÈR: Revize recentního rozšíøení a stavu nezvìstnıch druhù motılù;Bárdyová Mária;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20190212
272;46494808;Phengaris teleius;modrásek oèkovanı;Motıli;Kadlec Tomáš;20140723;20140723;;6864176;Hrubá Skála-Rokytnice;5457;Hrubá Skála;-680083.88;-1002059.08;ENTÚ BC AV ÈR (2018) EV druhy motılù 2013-2018.;0;14;0;imaga;;;;;;0;ID_RECORD ENTU: 1318853, PR Podrosecké údolí;;;;Sbìr floristickıch a faunistickıch nálezù;ENTÚ BC AV ÈR: Revize recentního rozšíøení a stavu nezvìstnıch druhù motılù;Bárdyová Mária;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20190212
273;46494785;Phengaris teleius;modrásek oèkovanı;Motıli;Chytra Pavel;20140802;20140802;;6864159;Miletínky;7050;Køíovice u Ktiše;-785088.03;-1168574.69;ENTÚ BC AV ÈR (2018) EV druhy motılù 2013-2018.;0;4;0;imaga;;;;;;0;ID_RECORD ENTU: 1350551;Mokrá louka plus pøilehlá lesní cesta;;;Sbìr floristickıch a faunistickıch nálezù;ENTÚ BC AV ÈR: Revize recentního rozšíøení a stavu nezvìstnıch druhù motılù;Bárdyová Mária;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20190212
274;46494769;Phengaris teleius;modrásek oèkovanı;Motıli;Hrnèíø Jan;20150729;20150729;;6864146;PR Miletínská baantnice;5659;Miletín;-650503.59;-1020086.29;ENTÚ BC AV ÈR (2018) EV druhy motılù 2013-2018.;0;2;0;imaga;;;;;;0;ID_RECORD ENTU: 1371388;Vlhké louky s totenem v neposeèenıch lemech-v dobì návštìvy èerstvì poseèeno;;;Sbìr floristickıch a faunistickıch nálezù;ENTÚ BC AV ÈR: Revize recentního rozšíøení a stavu nezvìstnıch druhù motılù;Bárdyová Mária;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20190212
275;46494768;Phengaris teleius;modrásek oèkovanı;Motıli;Hrnèíø Jan;20150729;20150729;;6864146;PR Miletínská baantnice;5659;Miletín;-650503.59;-1020086.29;ENTÚ BC AV ÈR (2018) EV druhy motılù 2013-2018.;0;2;0;imaga;;;;;;0;ID_RECORD ENTU: 1371179;Vlhké louky s totenem v neposeèenıch lemech-v dobì návštìvy èerstvì poseèeno;;;Sbìr floristickıch a faunistickıch nálezù;ENTÚ BC AV ÈR: Revize recentního rozšíøení a stavu nezvìstnıch druhù motılù;Bárdyová Mária;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20190212
276;46494749;Phengaris teleius;modrásek oèkovanı;Motıli;Hrnèíø Jan;20150717;20150717;;6864128;Dobrá;7149;Volary;-803406.6;-1167913.14;ENTÚ BC AV ÈR (2018) EV druhy motılù 2013-2018.;0;1;0;imaga;;;;;;0;ID_RECORD ENTU: 1370710;Okraj Vltavského luhu. Menší plocha s nehojnì kvetoucím totenem.;;;Sbìr floristickıch a faunistickıch nálezù;ENTÚ BC AV ÈR: Revize recentního rozšíøení a stavu nezvìstnıch druhù motılù;Bárdyová Mária;0;;;;;SO;HD II, HD IV;VU;;;;1;20190212
277;46494748;Phengaris teleius;modrásek oèkovanı;Motıli;Hrnèíø Jan;20150717;20150717;;6864127;Záhvozdí;7149;elnava;-796346.03;-1176504.78;ENTÚ BC AV ÈR (2018) EV druhy motılù 2013-2018.;0;2;0;imaga;;;;;;0;ID_RECORD ENTU: 1370707;Okraj Vltavského luhu;;;Sbìr floristickıch a faunistickıch nálezù;ENTÚ BC AV ÈR: Revize recentního rozšíøení a stavu nezvìstnıch druhù motılù;Bárdyová Mária;0;;;;;SO;HD II, HD IV;VU;;;;1;20190212
278;46494721;Phengaris teleius;modrásek oèkovanı;Motıli;Holec Vladislav;20140719;20140719;;6864104;Otinoves;6567;Otinoves;-577063.57;-1138717.77;ENTÚ BC AV ÈR (2018) EV druhy motılù 2013-2018.;0;9;0;imaga;;;;;;0;ID_RECORD ENTU: 1319783;niva Bílé vody na okraji se skalkami, 49.4121272°N, 16.8645017°E;;;Sbìr floristickıch a faunistickıch nálezù;ENTÚ BC AV ÈR: Revize recentního rozšíøení a stavu nezvìstnıch druhù motılù;Bárdyová Mária;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20190212
279;46494719;Phengaris teleius;modrásek oèkovanı;Motıli;Hametová Michaela;20140101;20141231;;6864103;Louka u Litvínova;5447;Louka u Litvínova;-790599.04;-979466.78;ENTÚ BC AV ÈR (2018) EV druhy motılù 2013-2018.;0;;0;;;;;;;0;ID_RECORD ENTU: 1355452, doklad foto, J. Beneš revid.;vlhká louka v intravilánu obce u Plutovského rybníka, s hojnım vıskytem krvavce totenu a kakostu (kakost pøevauje), 2x roènì plošnì strojovì seèená (v èervnu a na zaèátku záøí), 50°35 31.315'N, 13°37 48.643'E;;;Sbìr floristickıch a faunistickıch nálezù;ENTÚ BC AV ÈR: Revize recentního rozšíøení a stavu nezvìstnıch druhù motılù;Bárdyová Mária;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20190212
280;46494702;Phengaris teleius;modrásek oèkovanı;Motıli;Fišer Marek;20140720;20140720;;6864091;Halenkov;6674;Halenkov;-484695.12;-1153797.01;ENTÚ BC AV ÈR (2018) EV druhy motılù 2013-2018.;0;50;0;imaga;;;;;;0;ID_RECORD ENTU: 1343270;Závìr údolí Lušová;;;Sbìr floristickıch a faunistickıch nálezù;ENTÚ BC AV ÈR: Revize recentního rozšíøení a stavu nezvìstnıch druhù motılù;Bárdyová Mária;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20190212
281;46494675;Phengaris teleius;modrásek oèkovanı;Motıli;Èutka Václav;20130729;20130729;;6864068;Kaplice-Jekov;7252;Zdíky;-758064.18;-1195298.99;ENTÚ BC AV ÈR (2018) EV druhy motılù 2013-2018.;0;3;0;imaga;;;;;;0;ID_RECORD ENTU: 1299413;louka;;;Sbìr floristickıch a faunistickıch nálezù;ENTÚ BC AV ÈR: Revize recentního rozšíøení a stavu nezvìstnıch druhù motılù;Bárdyová Mária;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20190212
282;46494674;Phengaris teleius;modrásek oèkovanı;Motıli;Èutka Václav;20130727;20130727;;6864068;Kaplice-Jekov;7252;Zdíky;-758064.18;-1195298.99;ENTÚ BC AV ÈR (2018) EV druhy motılù 2013-2018.;0;20;0;imaga;;;;;;0;ID_RECORD ENTU: 1299401;louka;;;Sbìr floristickıch a faunistickıch nálezù;ENTÚ BC AV ÈR: Revize recentního rozšíøení a stavu nezvìstnıch druhù motılù;Bárdyová Mária;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20190212
283;46494671;Phengaris teleius;modrásek oèkovanı;Motıli;Èutka Václav;20130719;20130719;;6864068;Kaplice-Jekov;7252;Zdíky;-758064.18;-1195298.99;ENTÚ BC AV ÈR (2018) EV druhy motılù 2013-2018.;0;30;0;imaga;;;;;;0;ID_RECORD ENTU: 1299326;louka;;;Sbìr floristickıch a faunistickıch nálezù;ENTÚ BC AV ÈR: Revize recentního rozšíøení a stavu nezvìstnıch druhù motılù;Bárdyová Mária;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20190212
284;46494640;Phengaris teleius;modrásek oèkovanı;Motıli;Èernoch David;20140716;20140716;;6864043;Lideèko;6774;Lideèko;-493530.18;-1170512.4;ENTÚ BC AV ÈR (2018) EV druhy motılù 2013-2018.;0;100;0;imaga;;;;;;0;ID_RECORD ENTU: 1349886;extenzivnì obhospodaøované louky + podmáèená louka;;;Sbìr floristickıch a faunistickıch nálezù;ENTÚ BC AV ÈR: Revize recentního rozšíøení a stavu nezvìstnıch druhù motılù;Bárdyová Mária;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20190212
285;46494638;Phengaris teleius;modrásek oèkovanı;Motıli;Èernoch David;20140712;20140712;;6864043;Lideèko;6774;Lideèko;-493530.18;-1170512.4;ENTÚ BC AV ÈR (2018) EV druhy motılù 2013-2018.;0;2;0;imaga;;;;;;0;ID_RECORD ENTU: 1349860;krajnice silnice I. tøídy, intravilán;;;Sbìr floristickıch a faunistickıch nálezù;ENTÚ BC AV ÈR: Revize recentního rozšíøení a stavu nezvìstnıch druhù motılù;Bárdyová Mária;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20190212
286;46494636;Phengaris teleius;modrásek oèkovanı;Motıli;Èernoch David;20140716;20140716;;6864042;Lideèko;6774;Lideèko;-494739.95;-1170404.71;ENTÚ BC AV ÈR (2018) EV druhy motılù 2013-2018.;0;3;0;imaga;;;;;;0;ID_RECORD ENTU: 1349926, 6774 - cd;ovocné sady a mezofilní louky;;;Sbìr floristickıch a faunistickıch nálezù;ENTÚ BC AV ÈR: Revize recentního rozšíøení a stavu nezvìstnıch druhù motılù;Bárdyová Mária;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20190212
287;46494631;Phengaris teleius;modrásek oèkovanı;Motıli;Bucharová Kafková Jaroslava;20150806;20150806;;6864037;Dìèín-Prostøední leb;5152;Dolní Kamenice;-733236.68;-964259.11;ENTÚ BC AV ÈR (2018) EV druhy motılù 2013-2018.;0;1;0;imaga;;;;;;0;ID_RECORD ENTU: 1379878, doklad foto;louka u øeky;;;Sbìr floristickıch a faunistickıch nálezù;ENTÚ BC AV ÈR: Revize recentního rozšíøení a stavu nezvìstnıch druhù motılù;Bárdyová Mária;0;záznam k opravì;Pravdìpodobnì špatná lokalizace, název lokalizace neodpovídá skuteèné lokalizaci u Èeské Kamenice, na místì u Èeské Kamenice absence biotopu i ivné rostliny, jedná se sportovní areál;Návrh validace;;SO;HD II, HD IV;VU;;;;1;20190212
288;46494623;Phengaris teleius;modrásek oèkovanı;Motıli;Bucharová Kafková Jaroslava;20150805;20150805;;6864030;Blíevedly;5352;Blíevedly;-737661.12;-984047.56;ENTÚ BC AV ÈR (2018) EV druhy motılù 2013-2018.;0;10;0;imaga;;;;;;0;ID_RECORD ENTU: 1379877, doklad foto;louka;;;Sbìr floristickıch a faunistickıch nálezù;ENTÚ BC AV ÈR: Revize recentního rozšíøení a stavu nezvìstnıch druhù motılù;Bárdyová Mária;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20190212
289;46494621;Phengaris teleius;modrásek oèkovanı;Motıli;Breiter David;20150726;20150726;;6864028;Celné;5965;Celné;-587688.64;-1062220.96;ENTÚ BC AV ÈR (2018) EV druhy motılù 2013-2018.;0;8;0;imaga;;;;;;0;ID_RECORD ENTU: 1375934, doklad foto;zarostlejší mateøídoušková stráò nad svaitım údolím;;;Sbìr floristickıch a faunistickıch nálezù;ENTÚ BC AV ÈR: Revize recentního rozšíøení a stavu nezvìstnıch druhù motılù;Bárdyová Mária;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20190212
290;46494619;Phengaris teleius;modrásek oèkovanı;Motıli;Breiter David;20150726;20150726;;6864026;Jablonné nad Orlicí;5965;Bystøec;-587395.68;-1069013.01;ENTÚ BC AV ÈR (2018) EV druhy motılù 2013-2018.;0;3;0;imaga;;;;;;0;ID_RECORD ENTU: 1375995, doklad foto;Údolí Orlièského potoka;;;Sbìr floristickıch a faunistickıch nálezù;ENTÚ BC AV ÈR: Revize recentního rozšíøení a stavu nezvìstnıch druhù motılù;Bárdyová Mária;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20190212
291;46494593;Phengaris teleius;modrásek oèkovanı;Motıli;Beneš Jiøí;20140719;20140719;;6864002;Dolní Morava;5866;Velká Morava;-573245.28;-1059874.09;ENTÚ BC AV ÈR (2018) EV druhy motılù 2013-2018.;0;3;0;imaga;;;;;;0;ID_RECORD ENTU: 1320716, 1m, 2f (olétanost 2);vlhká louka, 1x roènì strojovì seèená, kvetoucí krvavec toten velmi hojnı;;;Sbìr floristickıch a faunistickıch nálezù;ENTÚ BC AV ÈR: Revize recentního rozšíøení a stavu nezvìstnıch druhù motılù;Bárdyová Mária;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20190212
292;46494490;Phengaris teleius;modrásek oèkovanı;Motıli;Andres Miloš;20140727;20140727;;6863929;Josefov u Jaromìøe;5661;Jaromìø;-631486.87;-1028314.97;ENTÚ BC AV ÈR (2018) EV druhy motılù 2013-2018.;0;6;0;imaga;;;;;;0;ID_RECORD ENTU: 1349330;Josefovské louky, Josefov u Jaromìøe, Jaromìø, okres Náchod;;;Sbìr floristickıch a faunistickıch nálezù;ENTÚ BC AV ÈR: Revize recentního rozšíøení a stavu nezvìstnıch druhù motılù;Bárdyová Mária;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20190212
293;46494476;Phengaris teleius;modrásek oèkovanı;Motıli;Andres Miloš;20150728;20150728;;6863923;PR Mazurovy chalupy;5861;Hodìšovice;-634747.13;-1048568.58;ENTÚ BC AV ÈR (2018) EV druhy motılù 2013-2018.;0;12;0;imaga;;;;;;0;ID_RECORD ENTU: 1374597;Hradec Králové;;;Sbìr floristickıch a faunistickıch nálezù;ENTÚ BC AV ÈR: Revize recentního rozšíøení a stavu nezvìstnıch druhù motılù;Bárdyová Mária;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;1;20190212
