PORADI;ID_NALEZ;DRUH;CESKE_JMENO;KAT_TAX;AUTOR;DATUM_OD;DATUM_DO;CAS;ID_LOKAL;NAZ_LOKAL;SITMAP;KATASTR;X;Y;ZDROJ;NEGATIV;POCET;ODHAD;POCITANO;REL_POC;METOD_SB;POKRYVN;PATROVITOST;FENOFAZE;KODHN;ETOLOGIE;KOMPLETNI_SEZNAM;POZNAMKA;UMIST_NAL;POP_BIOT;TAX_POZN;PROJEKT;DAT_SADA;ZAPSAL;VEROH;VALIDACE;VAL_POZN;GARANCE;GAR_POZN;VYHLASKA;EVD;REDLIST;STRUKT_POZN;CXLOKAL_POZN;CXLOKAL_Z;CXPRESNOST;DATI_INSERT;DATI_UPDATE;UPDATOR
531;57211238;Phengaris teleius;modrásek oèkovanı;Motıli;Fišer Marek;20230719;20230719;;9535878;Souvlastní;5764;Souvlastní;-600970.28;-1047707.15;FIŠER M. (2023) Mapováni EV druhù (2023).;0;4;0;imaga;;;;;;;;0;;5764c;Rozcestí, celnice;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Raèanskı Zdenìk;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;VU;;;;1;20231101
532;57210309;Phengaris teleius;modrásek oèkovanı;Motıli;Fišer Marek;20230711;20230711;;9535806;Bohuslavice nad Vláøí;6973;Bohuslavice nad Vláøí;-503479.9;-1181349.36;FIŠER M. (2022) Intenzivní mapování ve dne aktivních motılù (Rhopalocera) v CHKO Bílé Karpaty (2022).;0;1;0;imaga;;;;;;;;0;;6973ba;Drobné aluviální/záøezové louky v intravilánu obce;;OP MapInv: Monitoring a mapování vybranıch druhù;Data z projektu: Monitoring a mapování vybranıch druhù;Raèanskı Zdenìk;0;;;;;SO;HD II, HD IV;VU;;;;1;20231101
533;57201679;Phengaris teleius;modrásek oèkovanı;Motıli;Pavlíèko Alois;20230804;20230804;;9527219;Mazurovy chalupy, V enkláva - plocha 6;5861;Hodìšovice;-635219.78;-1048340.99;Pavlíèko Alois (2023) Doprovodné prùzkumy k plánùm péèe MZCHÚ Pardubickı kraj.;1;;0;jedinci;;;;;;;;0;O|V1|N5|24°C;Mazurovy chalupy, západní èást a okolí chalup;Více obhospodaøovaná louka s lemy lesa a  lemy stoky nebo cesty. Více degradované.;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Pavlíèko Alois;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;VU;;;;59;20231026
534;57201665;Phengaris teleius;modrásek oèkovanı;Motıli;Pavlíèko Alois;20230804;20230804;;9527217;Mazurovy chalupy, V enkláva - plocha 5;5861;Hodìšovice;-635147.02;-1048427;Pavlíèko Alois (2023) Doprovodné prùzkumy k plánùm péèe MZCHÚ Pardubickı kraj.;1;;0;jedinci;;;;;;;;0;O|V1|N5|24°C;Mazurovy chalupy, støední èást - jinì Støíbrnného potoka, V chalup;Vlhèí louka s lemy lesa a  lemy stoky nebo cesty.;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Pavlíèko Alois;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;VU;;;;57;20231026
535;57201653;Phengaris teleius;modrásek oèkovanı;Motıli;Pavlíèko Alois;20230720;20230720;;9527217;Mazurovy chalupy, V enkláva - plocha 5;5861;Hodìšovice;-635147.02;-1048427;Pavlíèko Alois (2023) Doprovodné prùzkumy k plánùm péèe MZCHÚ Pardubickı kraj.;1;;0;jedinci;;;;;;;;0;O|V1|N5|24°C;Mazurovy chalupy, støední èást - jinì Støíbrnného potoka, V chalup;Vlhèí louka s lemy lesa a  lemy stoky nebo cesty.;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Pavlíèko Alois;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;VU;;;;57;20231026
536;57201651;Phengaris teleius;modrásek oèkovanı;Motıli;Pavlíèko Alois;20230720;20230720;;9527219;Mazurovy chalupy, V enkláva - plocha 6;5861;Hodìšovice;-635219.78;-1048340.99;Pavlíèko Alois (2023) Doprovodné prùzkumy k plánùm péèe MZCHÚ Pardubickı kraj.;1;;0;jedinci;;;;;;;;0;O|V1|N5|24°C;Mazurovy chalupy, západní èást a okolí chalup;Více obhospodaøovaná louka s lemy lesa a  lemy stoky nebo cesty. Více degradované.;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Pavlíèko Alois;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;VU;;;;59;20231026
537;57199678;Phengaris teleius;modrásek oèkovanı;Motıli;Pavlíèko Alois;20230720;20230720;;9527210;Mazurovy chalupy, V enkláva - plocha 2;5861;Hodìšovice;-634852.24;-1048559.02;Pavlíèko Alois (2023) Doprovodné prùzkumy k plánùm péèe MZCHÚ Pardubickı kraj.;1;;0;jedinci;;;;;;;;0;O|V1|N5|24°C;Mazurovy chalupy, V èást - jiní polovina;Sušší lemové louky a lemy lesa spolu s lemy stoky.;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Pavlíèko Alois;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;VU;;;;128;20231025
538;57197678;Phengaris teleius;modrásek oèkovanı;Motıli;Pavlíèko Alois;20230804;20230804;;9527206;Mazurovy chalupy, V enkláva - plocha 1;5861;Hodìšovice;-634784.23;-1048556.02;Pavlíèko Alois (2023) Doprovodné prùzkumy k plánùm péèe MZCHÚ Pardubickı kraj.;0;2;0;samci;;;;;;;;0;J-O|V0-1|N3|26°C;Mazurovy chalupy, V èást - severní polovina;Luèní porosty a lemy lesa.;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Pavlíèko Alois;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;VU;;;;122;20231024
539;57197656;Phengaris teleius;modrásek oèkovanı;Motıli;Pavlíèko Alois;20230720;20230720;;9527206;Mazurovy chalupy, V enkláva - plocha 1;5861;Hodìšovice;-634784.23;-1048556.02;Pavlíèko Alois (2023) Doprovodné prùzkumy k plánùm péèe MZCHÚ Pardubickı kraj.;0;2;0;samci;;;;;;;;0;O|V1|N5|24°C. Èertvì vylíhlí jedinci (max. 3 dny staøí).;Mazurovy chalupy, V èást - severní polovina;Luèní porosty a lemy lesa.;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Pavlíèko Alois;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;VU;;;;122;20231024
540;57186156;Phengaris teleius;modrásek oèkovanı;Motıli;Pavlíèko Alois;20230804;20230804;;9527229;Mazurovy chalupy, V enkláva - plocha 7;5861;Hodìšovice;-635068.76;-1048260.23;Pavlíèko Alois (2023) Doprovodné prùzkumy k plánùm péèe MZCHÚ Pardubickı kraj.;1;;0;jedinci;;;;;;;;0;O|V1|N5|24°C;Mazurovy chalupy, severní èást enklávy;Více obhospodaøovaná louka s lemy lesa a  lemy stoky nebo cesty. Více degradované.;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Pavlíèko Alois;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;VU;;;;134;20231023
541;57184390;Phengaris teleius;modrásek oèkovanı;Motıli;Pavlíèko Alois;20230714;20230714;;9527229;Mazurovy chalupy, V enkláva - plocha 7;5861;Hodìšovice;-635068.76;-1048260.23;Pavlíèko Alois (2023) Doprovodné prùzkumy k plánùm péèe MZCHÚ Pardubickı kraj.;1;;0;jedinci;;;;;;;;0;O|V1|N5|24°C;Mazurovy chalupy, severní èást enklávy;Více obhospodaøovaná louka s lemy lesa a  lemy stoky nebo cesty. Více degradované.;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Pavlíèko Alois;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;VU;;;;134;20231022
542;57168378;Phengaris teleius;modrásek oèkovanı;Motıli;Feøtová Jitka;20220726;20220726;16:29;9518611;Višòová;5056;Pøedlánce;-687049.16;-951284.29;FEØTOVÁ J. (2023) Terénní zápisky - náhodná pozorování.;0;;0;jedinci;hojnì;;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Feøtová Jitka;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;VU;;;;8;20231012
543;57163780;Phengaris teleius;modrásek oèkovanı;Motıli;Fischer David;20230401;20230831;;9516120;Voltuš;6449;Voltuš;-792261.77;-1092099.88;Mgr. David Fischer (2023) Terénní pozorování.;0;;0;jedinci;ojedinìle;pozorování;;;;;;0;;Luèní porost;Území zahrnující zahradu nemovitosti se tøemi foliovımi nádremi, druhovì pestrou louku s mozaikovou seèí a nìkolika zemními tùnìmi a malou vodní nádr (silnì zarybnìná).;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Fischer David;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;VU;;;;120;20231009
544;57137909;Phengaris teleius;modrásek oèkovanı;Motıli;Nováková Zdeòka;20230725;20230725;;9496554;U Plouènice, Èeská Lípa - Stará Lípa;5353;Èeská Lípa;-723779.47;-979101.89;NOVÁKOVÁ Z. (2023) Terénní zápisky - náhodná pozorování.;0;15;1;jedinci;;;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Nováková Zdeòka;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;VU;;;;10;20230916;20230915;29299
545;57137625;Phengaris teleius;modrásek oèkovanı;Motıli;Nováková Zdeòka;20230721;20230721;;9496553;singletrack, Èeská Lípa - Stará Lípa;5353;Stará Lípa;-723700.5;-977213.78;NOVÁKOVÁ Z. (2023) Terénní zápisky - náhodná pozorování.;0;10;1;jedinci;;;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Nováková Zdeòka;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;VU;;;;50;20230916
546;57137617;Phengaris teleius;modrásek oèkovanı;Motıli;Nováková Zdeòka;20230717;20230717;;9496557;Èeská Lípa - Okøešice u Èeské Lípy;5353;Okøešice u Èeské Lípy;-724397.74;-981112.21;NOVÁKOVÁ Z. (2023) Terénní zápisky - náhodná pozorování.;0;50;1;jedinci;;;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Nováková Zdeòka;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;VU;;;;100;20230916
547;57080722;Phengaris teleius;modrásek oèkovanı;Motıli;Marek Antonín;20230707;20230707;;9487609;dírec nad Doubravou - Struinec;6261;Struinec;-646884.94;-1096003.6;BENEŠ J. (2023) Terénní zápisky - náhodná pozorování.;0;15;0;;;;;;;;;0;foto;;;;Mobilní sbìr dat;ND - Databáze BioLog;Beneš Jiøí;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;10;20230912;20230911;10917
548;57071344;Phengaris teleius;modrásek oèkovanı;Motıli;Volenec František;20230713;20230713;;9479229;22134, Otovice;5743;Otovice u Karlovıch Var;-850405.07;-1008408.49;VOLENEC F. (2023) Terénní zápisky - náhodná pozorování.;0;;0;;;;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Volenec František;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;50;20230906
549;57070697;Phengaris teleius;modrásek oèkovanı;Motıli;vansa pavel;20230711;20230711;;9479306;Volary - Chlum u Volar;7149;Chlum u Volar;-798812.53;-1172900.95;VANSA P. (2023) Terénní zápisky - náhodná pozorování.;0;;0;;1-10;;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;vansa pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;200;20230906
550;57070611;Phengaris teleius;modrásek oèkovanı;Motıli;Volenec František;20230711;20230711;;9479203;Karlovy Vary - Sedlec u Karlovıch Var;5743;Sedlec u Karlovıch Var;-850440.54;-1008884.96;VOLENEC F. (2023) Terénní zápisky - náhodná pozorování.;0;;0;;;;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Volenec František;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;50;20230906
551;57069245;Phengaris teleius;modrásek oèkovanı;Motıli;Štìpánskı Václav;20230727;20230727;;9478155;Horní Beèva;6575;Horní Beèva;-471504.22;-1148205.68;Zicha O. et al. (2023) Mapování vıskytu fauny. Databáze Biolib.;0;1;0;jedinci;;;;;;;;0;;Horní Beèva – Paseky;Pùvodní zdroj: http://www.biolib.cz/cz/speciesmappingdetail/id58697;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data Biolib.cz;ISOP Admin;0;;;;;SO;HD II, HD IV;VU;;;;1;20230905
552;57068804;Phengaris teleius;modrásek oèkovanı;Motıli;Arnoldová Terezie;20230803;20230803;;9477726;5451bb;5451;Habøina u Úštìku;-742874.96;-986738.8;Arnoldová Terezie (2023) Intenzivní mapování denních motılù na lokalitách: 5251ca, 5251cb, 5251cc, 5251cd, 5251da, 5251db, 5251dc, 5251dd, 5351aa, 5351ab, 5351ad, 5451ba, 5451bb, 5451bc, 5451bd.;0;1;0;jedinci;;;;;;;;0;;;;;OP MapInv: Inventarizace MZCHÚ;Nálezová data ochrany pøírody;Arnoldová Terezie;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;VU;;;;1560;20230905
553;57068192;Phengaris teleius;modrásek oèkovanı;Motıli;vansa pavel;20230731;20230731;05:54;9476758;Ledenice, Silnice bez názvu;7053;Ohrazení;-747555.78;-1170130.52;VANSA P. (2023) Terénní zápisky - náhodná pozorování.;0;;0;;1-10;;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;vansa pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;240;20230905
554;57068171;Phengaris teleius;modrásek oèkovanı;Motıli;vansa pavel;20230718;20230718;;9476670;Rychnov nad Malší;7352;Rychnov nad Malší;-760669;-1201130.68;VANSA P. (2023) Terénní zápisky - náhodná pozorování.;0;;0;;1-10;;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;vansa pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;200;20230905
555;57068037;Phengaris teleius;modrásek oèkovanı;Motıli;vansa pavel;20230717;20230717;17:58;9476662;Roudné, Boršovská;7052;Roudné;-756524.77;-1170288.45;VANSA P. (2023) Terénní zápisky - náhodná pozorování.;0;4;0;jedinci;;;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;vansa pavel;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;100;20230905
556;56186610;Phengaris teleius;modrásek oèkovanı;Motıli;Legát Jakub;20230821;20230821;;9399023;Verneøice;5351;Mukaøov u Úštìku;-743218.71;-979485.45;LEGÁT J. (2023) Terénní zápisky - náhodná pozorování.;0;2;0;imaga;;;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Legát Jakub;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;VU;;;;16;20230827;20230826;14306
557;56171134;Phengaris teleius;modrásek oèkovanı;Motıli;Krajèa Michal;20230811;20230811;;9390033;Lopeník;7072;Lopeník;-517648.54;-1196701.14;KRAJÈA M. (2023) Terénní zápisky - náhodná pozorování.;0;3;0;;;;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Krajèa Michal;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;VU;;;;50;20230818
558;56170944;Phengaris teleius;modrásek oèkovanı;Motıli;Krajèa Michal;20230811;20230811;;9390031;Nová hora, Kvìtná;7172;Strání;-520237.04;-1202668.7;KRAJÈA M. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;;;;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Krajèa Michal;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;VU;;;;10;20230818
559;56168424;Phengaris teleius;modrásek oèkovanı;Motıli;Dvoøák Vladimír;20220708;20220708;;8585524;Rasnice;7048;Vlèí Jámy;-807632.32;-1165747.76;DVOØÁK V. (2022) Terénní zápisky - náhodná pozorování.;0;;0;imaga;11-100;;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Dvoøák Vladimír;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;VU;;;;4;20230817
560;56166465;Phengaris teleius;modrásek oèkovanı;Motıli;Šnajdarová Magdaléna;20230810;20230810;14:00;9386336;PP Trubiska;6773;Pozdìchov;-497884.49;-1166009.85;ŠNAJDAROVÁ M. (2023) Terénní zápisky - náhodná pozorování.;0;;0;;;;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Šnajdarová Magdaléna;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;VU;;;;10;20230815
561;56159398;Phengaris teleius;modrásek oèkovanı;Motıli;Pùbal David;20230808;20230808;;9381118;Mlynáøovice;7049;Krejèovice;-797302.84;-1160845.24;PÙBAL D. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;samci;;foto;;;;;let;0;;;Kosená louka s vıskytem Dactylorhiza majalis nebo Botrychium lunaria;;Sbìr floristickıch a faunistickıch nálezù;ND - Šumavskı národní park;Pùbal David;0;;;;;SO;HD II, HD IV;VU;;;;0;20230809
562;56153706;Phengaris teleius;modrásek oèkovanı;Motıli;Herman Radim;20230723;20230723;09:57;9379162;Prostøední Beèva;6575;Prostøední Beèva;-478634.29;-1144882.29;HERMAN R. (2023) Terénní zápisky - náhodná pozorování.;0;2;0;;1-10;;;;;;;0;Poletovali tam min. 3 modrásci (oèkovaná a bahenní), ale nevím kterıch kolik.;;;;Mobilní sbìr dat;ND - Databáze BioLog;Herman Radim;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;10;20230807
563;56153690;Phengaris teleius;modrásek oèkovanı;Motıli;locker petr;20230723;20230723;;9379145;Lokace00086;5764;Kaèerov u Zdobnice;-601692.39;-1043566.86;LOCKER P. (2023) Terénní zápisky - náhodná pozorování.;0;2;1;jedinci;;;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;locker petr;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;5;20230807
564;56153679;Phengaris teleius;modrásek oèkovanı;Motıli;Kouba Antonín;20230722;20230722;;9379164;louka Dubina;5961;Vysoké Chvojno;-633482.9;-1055669.69;KOUBA A. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;imaga;;;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Kouba Antonín;1;;;Garantováno;;SO;HD II, HD IV;VU;;;;8;20230807
565;56149999;Phengaris teleius;modrásek oèkovanı;Motıli;Pavlíèko Alois;20230803;20230803;;9376667;Hrabanovská èernava, severní lem;5754;Lysá nad Labem;-711706.79;-1032242.25;PAVLÍÈKO A. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;samci;;;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Pavlíèko Alois;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;VU;;;;1;20230804;20230803;11623
566;56136593;Phengaris teleius;modrásek oèkovanı;Motıli;Pavlíèko Alois;20230731;20230731;;9375420;Nedabyle, západnì silnice na Borovnici;7053;Nedabyle;-753450.56;-1172570.35;Pavlíèko Alois (2021) Terénní deník è.13.;0;1;0;jedinci;;;;;;;;0;Souèást základní metapopulaèní lokality. Letos nevhodnì kosená (bez ivnıch rostlin - krvavcù, vhodnıch pro vıvoj modráskù), poseèeny i plochy s Iris sibirica;Borovnice, vlevo cesty na Nedabyle, svahová louka pøed lesem;Totenová louka, nehnojené, víceseè. Lemy degradované;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Pavlíèko Alois;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;VU;;;;59;20230803
567;56136591;Phengaris teleius;modrásek oèkovanı;Motıli;Pavlíèko Alois;20230731;20230731;;9375416;Borovnice, SSZ komplex luk;7053;Borovnice u Èeskıch Budìjovic;-753767.58;-1172639.04;Pavlíèko Alois (2021) Terénní deník è.13.;0;;0;jedinci;11-100;;;;;;;0;Základní metapopulaèní lokalita;Borovnice, vlevo cesty na Nedabyle, svahové louky;Vesmìs sušší totenové a kvìtnaté bıvalé bezkolencové louky, nehnojené, víceseè. Lemy degradované;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Pavlíèko Alois;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;VU;;;440;214;20230803
568;56136589;Phengaris teleius;modrásek oèkovanı;Motıli;Pavlíèko Alois;20230731;20230731;;9375397;Heømaò, Dolina - svahová louka;7053;Borovnice u Èeskıch Budìjovic;-753992.63;-1172922.4;Pavlíèko Alois (2021) Terénní deník è.13.;0;;0;jedinci;11-100;;;;;;;0;Pìkná lokalita;Heømaò - SV obce, Dolina - svahová louka podél vodního pøíkopu;Vlhké totenové a kvìtnaté bıvalé bezkolencové louky, nehnojené, víceseè.;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Pavlíèko Alois;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;VU;;;450;93;20230803
569;56136587;Phengaris teleius;modrásek oèkovanı;Motıli;Pavlíèko Alois;20230731;20230731;;9375373;Støíov, komplex luk - Pekaøova strouha;7153;Støíov nad Malší;-753052.31;-1175526.24;Pavlíèko Alois (2021) Terénní deník è.13.;0;;0;jedinci;101-1000;;;;;;;0;Minimálnì 200 ex., Pìkná lokalita;Louky severnì obce, pod silnicí smìrem na Borovnici;Vlhké totenové a kvìtnaté bıvalé bezkolencové louky, nehnojené;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Pavlíèko Alois;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;VU;;;520;100;20230803
570;56118539;Phengaris teleius;modrásek oèkovanı;Motıli;Pavlíèko Alois;20230731;20230731;;9371126;Rychnov nad Malší;7352;Štìdrkov;-760068.94;-1200095.22;PAVLÍÈKO A. (2023) Terénní zápisky - náhodná pozorování.;0;;0;;11-100;;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Pavlíèko Alois;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;VU;;;;8;20230801;20230731;11623
571;56118531;Phengaris teleius;modrásek oèkovanı;Motıli;Pavlíèko Alois;20230731;20230731;;9371125;Støíov, pod silnicí louky a nekosená èást;7153;Støíov nad Malší;-752990.07;-1175569.06;PAVLÍÈKO A. (2023) Terénní zápisky - náhodná pozorování.;0;200;0;jedinci;;;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Pavlíèko Alois;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;VU;;;;3;20230801;20230731;11623
572;56118507;Phengaris teleius;modrásek oèkovanı;Motıli;Pavlíèko Alois;20230731;20230731;;9371123;Heømaò, louka;7053;Nedabyle;-754352.46;-1172472.9;PAVLÍÈKO A. (2023) Terénní zápisky - náhodná pozorování.;0;;0;;;;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Pavlíèko Alois;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;VU;;;;3;20230801;20230731;11623
573;56117772;Phengaris teleius;modrásek oèkovanı;Motıli;Pavlíèko Alois;20230731;20230731;;9371100;Borovnice, Silnice bez názvu, velká louka;7053;Borovnice u Èeskıch Budìjovic;-753585;-1172669.07;PAVLÍÈKO A. (2023) Terénní zápisky - náhodná pozorování.;0;;0;;11-100;;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Pavlíèko Alois;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;VU;;;;8;20230801;20230731;11623
574;56117767;Phengaris teleius;modrásek oèkovanı;Motıli;Pavlíèko Alois;20230731;20230731;;9371099;Nedabyle, Silnice bez názvu, louka pod ní;7053;Nedabyle;-753491.47;-1172594.33;PAVLÍÈKO A. (2023) Terénní zápisky - náhodná pozorování.;0;;0;;;;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Pavlíèko Alois;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;VU;;;;8;20230801;20230731;11623
575;56116751;Phengaris teleius;modrásek oèkovanı;Motıli;Vlašánek Petr;20230729;20230729;;9369752;Chvalšiny;7151;Chvalšiny;-775268.57;-1177977.01;VLAŠÁNEK P. (2023) Terénní zápisky - náhodná pozorování.;0;;0;;;;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Vlašánek Petr;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;VU;;;;6;20230731;20230729;12013
576;56113960;Phengaris teleius;modrásek oèkovanı;Motıli;Legát Jakub;20230726;20230726;;9368156;Verneøice - totenová louka;5351;Mukaøov u Úštìku;-743232.12;-979505.04;LEGÁT J. (2023) Terénní zápisky - náhodná pozorování.;0;40;0;imaga;;;;;;;;0;Cca 40 ex.;;;;Mobilní sbìr dat;ND - Databáze BioLog;Legát Jakub;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;VU;;;;16;20230729;20230727;14306
577;56111395;Phengaris teleius;modrásek oèkovanı;Motıli;Veèeøa Petr;20230719;20230719;;9367047;Kašava;6772;Kašava;-512589.24;-1158253.04;VEÈEØA P. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;jedinci;;;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Veèeøa Petr;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;VU;;;;6;20230728
578;56105524;Phengaris teleius;modrásek oèkovanı;Motıli;Vojtìch Oldøich;20230718;20230718;13:50;9363105;ml;7149;Èeské leby;-801682.96;-1170327.09;VOJTÌCH O. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;samice;;;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Vojtìch Oldøich;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;VU;;;;4;20230725;20230724;11815
579;56105515;Phengaris teleius;modrásek oèkovanı;Motıli;Vojtìch Oldøich;20230718;20230718;09:57;9363103;Stoec;7148;Èeské leby;-804968.45;-1168248.91;VOJTÌCH O. (2023) Terénní zápisky - náhodná pozorování.;0;5;0;samice;;;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Vojtìch Oldøich;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;VU;;;;2;20230725;20230724;11815
580;56105509;Phengaris teleius;modrásek oèkovanı;Motıli;Vojtìch Oldøich;20230718;20230718;09:57;9363103;Stoec;7148;Èeské leby;-804968.45;-1168248.91;VOJTÌCH O. (2023) Terénní zápisky - náhodná pozorování.;0;3;0;samci;;;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Vojtìch Oldøich;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;VU;;;;2;20230725;20230724;11815
581;56105195;Phengaris teleius;modrásek oèkovanı;Motıli;Blaková Zuzana;20230630;20230630;;9363076;Lokace00328;6442;Hvoïany u Pobìovic;-870763.78;-1089369.86;BLAKOVÁ Z. (2023) Terénní zápisky - náhodná pozorování.;0;1;0;samci;;;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Blaková Zuzana;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;VU;;;;7;20230725
