PORADI;ID_NALEZ;DRUH;CESKE_JMENO;KAT_TAX;AUTOR;DATUM_OD;DATUM_DO;CAS;ID_LOKAL;NAZ_LOKAL;SITMAP;KATASTR;X;Y;ZDROJ;NEGATIV;POCET;ODHAD;POCITANO;REL_POC;METOD_SB;POKRYVN;PATROVITOST;FENOFAZE;KODHN;ETOLOGIE;KOMPLETNI_SEZNAM;POZNAMKA;UMIST_NAL;POP_BIOT;TAX_POZN;PROJEKT;DAT_SADA;ZAPSAL;VEROH;VALIDACE;VAL_POZN;GARANCE;GAR_POZN;VYHLASKA;EVD;REDLIST;STRUKT_POZN;CXLOKAL_POZN;CXLOKAL_Z;CXPRESNOST;DATI_INSERT;DATI_UPDATE;UPDATOR
31;65354318;Phengaris nausithous;modrásek bahenní;Motıli;Irungbam Jatishwor;20240721;20240721;;12691955;KÚ: Hluboká nad Vltavou;6952;Hluboká nad Vltavou;-757954.19;-1158248.6;Kolektiv autorù (2024) Síové mapování denních motılù v letech 2024-2029.;0;10;0;jedinci;;;;;;;;0;;;;;OP Mon3: Monitoring a mapování;Importy nálezù motılù;Hejda Radek;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;NT;;;;1;20251023
32;65353942;Phengaris nausithous;modrásek bahenní;Motıli;DAS GAURAB;20240718;20240718;;12691898;KÚ: Pištín;6951;Pištín;-765595.53;-1156774.14;Kolektiv autorù (2024) Síové mapování denních motılù v letech 2024-2029.;0;5;0;jedinci;;;;;;;;0;;;;;OP Mon3: Monitoring a mapování;Importy nálezù motılù;Hejda Radek;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;NT;;;;1;20251023
33;65353935;Phengaris nausithous;modrásek bahenní;Motıli;DAS GAURAB;20240718;20240718;;12691897;KÚ: Pištín;6951;Pištín;-765451.37;-1156644.83;Kolektiv autorù (2024) Síové mapování denních motılù v letech 2024-2029.;0;1;0;jedinci;;;;;;;;0;;;;;OP Mon3: Monitoring a mapování;Importy nálezù motılù;Hejda Radek;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;NT;;;;1;20251023
34;65353801;Phengaris nausithous;modrásek bahenní;Motıli;Faltynek Fric Zdenìk;20240713;20240713;;12691881;KÚ: Sobìšice u Sušice;6847;Sobìšice u Sušice;-811140.21;-1133974.28;Kolektiv autorù (2024) Síové mapování denních motılù v letech 2024-2029.;0;3;0;jedinci;;;;;;;;0;;;;;OP Mon3: Monitoring a mapování;Importy nálezù motılù;Hejda Radek;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;NT;;;;1;20251023
35;65353721;Phengaris nausithous;modrásek bahenní;Motıli;Faltynek Fric Zdenìk;20240718;20240718;;12691873;KÚ: Milèice u Sušice;6847;Milèice u Sušice;-819621.55;-1132467.87;Kolektiv autorù (2024) Síové mapování denních motılù v letech 2024-2029.;0;1;0;jedinci;;;;;;;;0;;;;;OP Mon3: Monitoring a mapování;Importy nálezù motılù;Hejda Radek;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;NT;;;;1;20251023
36;65353502;Phengaris nausithous;modrásek bahenní;Motıli;Irungbam Jatishwor;20240713;20240713;;12691848;KÚ: Úsilné;6952;Úsilné;-753537.46;-1162108.8;Kolektiv autorù (2024) Síové mapování denních motılù v letech 2024-2029.;0;6;0;jedinci;;;;;;;;0;;;;;OP Mon3: Monitoring a mapování;Importy nálezù motılù;Hejda Radek;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;NT;;;;1;20251023
37;65353343;Phengaris nausithous;modrásek bahenní;Motıli;Slepica Martin;20240710;20240710;;12691821;KÚ: Termesivy;6459;Termesivy;-665224.76;-1107841.69;Kolektiv autorù (2024) Síové mapování denních motılù v letech 2024-2029.;0;3;0;jedinci;;;;;;;;0;;;;;OP Mon3: Monitoring a mapování;Importy nálezù motılù;Hejda Radek;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;NT;;;;1;20251023
38;65353337;Phengaris nausithous;modrásek bahenní;Motıli;Slepica Martin;20240710;20240710;;12691820;KÚ: Termesivy;6459;Termesivy;-665158.12;-1107838.58;Kolektiv autorù (2024) Síové mapování denních motılù v letech 2024-2029.;0;7;0;jedinci;;;;;;;;0;;;;;OP Mon3: Monitoring a mapování;Importy nálezù motılù;Hejda Radek;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;NT;;;;1;20251023
39;65297027;Phengaris nausithous;modrásek bahenní;Motıli;Slavomír Valda;20230719;20230719;;12671992;Hradèany - Plouènice 1;5354;Hradèany nad Plouènicí;-714784.79;-986341.24;Kolektiv autorù (2022) Monitoring motılù.;1;;0;;;;;;;;;0;;;TTP s pravidelnım managementem;;Monitoring druhù ÈR;Monitoring druhù ÈR;Hejda Radek;1;;;Garantováno;;SO;HD II, HD IV;NT;Seè vhodnì naèasovaná: ne, Seè celoplošná: ano, vliv: hromadìní organického materiálu, eutrofizace èi okyselování, nevhodná seè (vysoká intenzita, termín apod.), Perspektiva lokality: špatná, Pøítomnost rostlin: ádné;;;1;20251009
40;65297026;Phengaris nausithous;modrásek bahenní;Motıli;Jiøí Pokornı;20240706;20240706;;12672012;Blanice, dálnièní most;6255;Všechlapy nad Blanicí;-711320.03;-1082788.72;Kolektiv autorù (2022) Monitoring motılù.;1;;0;;;;;;;;;0;;;TTP s pravidelnım managementem;;Monitoring druhù ÈR;Monitoring druhù ÈR;Hejda Radek;1;;;Garantováno;;SO;HD II, HD IV;NT;Seè vhodnì naèasovaná: ano, Seè celoplošná: ano, vliv: expanzní druhy (mimo invazních), Perspektiva lokality: neznámá, Pøítomnost rostlin: jednotlivì;;;1;20251009
