PORADI;ID_NALEZ;DRUH;CESKE_JMENO;KAT_TAX;AUTOR;DATUM_OD;DATUM_DO;CAS;ID_LOKAL;NAZ_LOKAL;SITMAP;KATASTR;X;Y;ZDROJ;NEGATIV;POCET;ODHAD;POCITANO;REL_POC;POKRYVN;PATROVITOST;KODHN;ETOLOGIE;KOMPLETNI_SEZNAM;POZNAMKA;UMIST_NAL;POP_BIOT;TAX_POZN;PROJEKT;DAT_SADA;ZAPSAL;VEROH;VALIDACE;VAL_POZN;GARANCE;GAR_POZN;VYHLASKA;EVD;REDLIST;STRUKT_POZN;CXLOKAL_POZN;CXLOKAL_Z;CXPRESNOST;DATI_INSERT;DATI_UPDATE;UPDATOR
1417;45627907;Phengaris nausithous;modrásek bahenní;Motıli;Lank Josef;20180809;20180809;;6669698;Strá nad Nisou, Pod Strání, p.è. 1332/1;5256;Strá nad Nisou;-690555.82;-971831.47;LANK J. (2018) Terénní zápisky - náhodná pozorování.;0;1;1;imaga;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Lank Josef;1;;;Garantováno;;SO;HD II, HD IV;NT;;;;3;20181006
1418;45627900;Phengaris nausithous;modrásek bahenní;Motıli;Lank Josef;20180809;20180809;;6669697;Ostašov u Liberce, Domky, p.è. 505/11;5256;Ostašov u Liberce;-690722.49;-973448.8;LANK J. (2018) Terénní zápisky - náhodná pozorování.;0;2;1;imaga;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Lank Josef;1;;;Garantováno;;SO;HD II, HD IV;NT;;;;3;20181006
1419;45627889;Phengaris nausithous;modrásek bahenní;Motıli;Špinar Jan;20180731;20180731;14:31;6669669;Rozsochatec;6359;Rozsochatec;-661804.13;-1098959.39;ŠPINAR J. (2018) Terénní zápisky - náhodná pozorování.;0;2;0;jedinci;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Špinar Jan;1;;;Garantováno;;SO;HD II, HD IV;NT;;;;10;20181006;20190925;13455
1420;45627852;Phengaris nausithous;modrásek bahenní;Motıli;Jaklová Barbora;20180705;20180705;;6669677;IP denních motılù PP Zlámanec;6261;Vortová;-640534.97;-1098923.79;JAKLOVÁ B. (2018) Inventarizace denních motılù lokality PP Zlámanec: Závìreèná zpráva. Trhová Kamenice. Manuskript. 9 s., fotografická pøíloha. Archivuje Ústøední seznam ochrany pøírody, AOPK ÈR, Praha.;0;3;0;jedinci;;;;;;0;;;;;OP MapInv: Inventarizace MZCHÚ;ND - Databáze BioLog;Jaklová Barbora;1;;;Garantováno;;SO;HD II, HD IV;NT;;;;32;20181006
1421;45626406;Phengaris nausithous;modrásek bahenní;Motıli;Brádle, Dvoøáèková;20180728;20180728;;6668956;PP Rybník Vrada;5557;Jinolice;-673827.63;-1008783.01;Zicha O. et al. (2018) Mapování vıskytu fauny. Databáze Biolib.;0;2;0;jedinci;;;;;;0;;;Pùvodní zdroj: http://www.biolib.cz/cz/speciesmappingdetail/id36470;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data Biolib.cz;Administrátor ND adminnd;1;;;Garantováno;;SO;HD II, HD IV;NT;;;;0;20181004
1422;45626217;Phengaris nausithous;modrásek bahenní;Motıli;Mitro Pavel;20180730;20180730;;6668783;U koupalištì, Rakovník;5848;Rakovník;-789751.41;-1034791.45;Zicha O. et al. (2018) Mapování vıskytu fauny. Databáze Biolib.;0;70;0;jedinci;;;;;;0;Velkı poèet (urèitì 70+) jedincù spících na totenu.;;Pùvodní zdroj: http://www.biolib.cz/cz/speciesmappingdetail/id36507;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data Biolib.cz;Administrátor ND adminnd;1;;;Garantováno;;SO;HD II, HD IV;NT;;;;0;20181004
1423;45624288;Phengaris nausithous;modrásek bahenní;Motıli;Vavøík Martin;20180728;20180728;18:40;6667747;Èeská Tøebová, Nad Koupalištìm;6064;Èeská Tøebová;-602516.77;-1081105.02;VAVØÍK M. (2018) Terénní zápisky - náhodná pozorování.;0;1;0;jedinci;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Vavøík Martin;1;;;Garantováno;;SO;HD II, HD IV;NT;;;;26;20180928
1424;45624283;Phengaris nausithous;modrásek bahenní;Motıli;Vavøík Martin;20180726;20180726;15:18;6667745;Èeská Tøebová, Hory;6164;Èeská Tøebová;-602681.83;-1081986.78;VAVØÍK M. (2018) Terénní zápisky - náhodná pozorování.;0;23;0;jedinci;;;;;;0;sèítání pøi vıchodu slunce na kvìtech totenu;;;;Mobilní sbìr dat;ND - Databáze BioLog;Vavøík Martin;1;;;Garantováno;;SO;HD II, HD IV;NT;;;;64;20180928
1425;45622779;Phengaris nausithous;modrásek bahenní;Motıli;ohová Kateøina;20170723;20170723;;6667410;Neetice 2;7153;Bøezí u Trhovıch Svinù;-749454.03;-1180854.65;HANÈ Z. (2018) -.;0;;0;jedinci;roztroušenì;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Hanè Zdenìk;1;;;Garantováno;;SO;HD II, HD IV;NT;;;;0;20180927
1426;45622777;Phengaris nausithous;modrásek bahenní;Motıli;ohová Kateøina;20170601;20180731;;6667409;Neetice 3;7153;Bøezí u Trhovıch Svinù;-749980.07;-1180884.68;HANÈ Z. (2018) -.;0;25;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Hanè Zdenìk;1;;;Garantováno;;SO;HD II, HD IV;NT;;;;0;20180927
