PORADI,ID_NALEZ,DRUH,CESKE_JMENO,KAT_TAX,AUTOR,DATUM_OD,DATUM_DO,CAS,ID_LOKAL,NAZ_LOKAL,SITMAP,KATASTR,X,Y,ZDROJ,NEGATIV,POCET,ODHAD,POCITANO,REL_POC,METOD_SB,POKRYVN,PATROVITOST,FENOFAZE,KODHN,ETOLOGIE,KOMPLETNI_SEZNAM,POZNAMKA,UMIST_NAL,POP_BIOT,TAX_POZN,PROJEKT,DAT_SADA,ZAPSAL,VEROH,VALIDACE,VAL_POZN,GARANCE,GAR_POZN,VYHLASKA,EVD,REDLIST,STRUKT_POZN,CXLOKAL_POZN,CXLOKAL_Z,CXPRESNOST,DATI_INSERT,DATI_UPDATE,UPDATOR,KOD,ALP,ATL,BLS,BOR,CON,MAC,MED,PAN,STE,MATL,MBAL,MBLS,MMAC,MMED,REGION_CHK,CNTRY_CHK,row_n,range_Pnau,range_Ptel,range_both,IMPUTED
7279,48053513,Phengaris nausithous,modrásek bahenní,Motýli,Waldhauser Martin,20190719,20190719,NA,7187134,5155c193,5155,Dolní Suchá u Chotyně,-70045859,-96558865,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,5,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ano, sta_pritomnostrostlin: jednotlivě, Perspektiva lokality: neznámá",NA,NA,1,20200120,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,16,1,NA,1,FALSE
7280,48053512,Phengaris nausithous,modrásek bahenní,Motýli,Waldhauser Martin,20190719,20190719,NA,7187133,5155c194,5155,Chotyně,-70062891,-96397971,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,15,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,příkop u komunikace,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,sta_pritomnostrostlin: hojně,NA,NA,1,20200120,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,16,1,NA,1,FALSE
7281,48053511,Phengaris nausithous,modrásek bahenní,Motýli,Waldhauser Martin,20190719,20190719,NA,7187132,5154b191,5154,Hrádek nad Nisou,-70314784,-96228839,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,5,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ne, Seč celoplošná: ano, sta_pritomnostrostlin: jednotlivě, Negativní vlivy na lokalitě: sečení",NA,NA,1,20200120,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,16,1,NA,1,FALSE
7282,48053510,Phengaris nausithous,modrásek bahenní,Motýli,Waldhauser Martin,20190719,20190719,NA,7187131,5155a191,5155,Hrádek nad Nisou,-70191651,-96288109,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,zarůstající louka bez managementu,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,0,NA,NA,NA,NA,SO,"HD II, HD IV",NT,sta_pritomnostrostlin: jednotlivě,NA,NA,1,20200120,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,16,1,NA,1,FALSE
7283,48053509,Phengaris nausithous,modrásek bahenní,Motýli,Waldhauser Martin,20190719,20190719,NA,7187130,5155a192,5155,Hrádek nad Nisou,-7020357,-96268607,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,3,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"TTP s pravidelným managementem,příkop u komunikace",NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ne, Seč celoplošná: ano, sta_pritomnostrostlin: jednotlivě",NA,NA,1,20200120,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,16,1,NA,1,FALSE
7284,48053508,Phengaris nausithous,modrásek bahenní,Motýli,Waldhauser Martin,20190719,20190719,NA,7187129,5155a193,5155,Oldřichov na Hranicích,-70106287,-9613614,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,příkop u komunikace,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,0,NA,NA,NA,NA,SO,"HD II, HD IV",NT,sta_pritomnostrostlin: hojně,NA,NA,1,20200120,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,16,1,NA,1,FALSE
7285,48053507,Phengaris nausithous,modrásek bahenní,Motýli,Waldhauser Martin,20190719,20190719,NA,7187128,5155a194,5155,Václavice u Hrádku nad Nisou,-69697215,-96232488,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,příkop u komunikace,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,0,NA,NA,NA,NA,SO,"HD II, HD IV",NT,NA,NA,NA,1,20200120,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,16,1,NA,1,FALSE
7334,48053443,Phengaris nausithous,modrásek bahenní,Motýli,Waldhauser Martin,20190719,20190719,NA,7187064,5155c192,5155,Dolní Suchá u Chotyně,-70010891,-96575865,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,5,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,zarůstající louka bez managementu,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"sta_pritomnostrostlin: hojně, Perspektiva lokality: neznámá, Negativní vlivy na lokalitě: hromadění organického materiálu (stařiny)",NA,NA,1,20200120,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,16,1,NA,1,FALSE
1604,57615995,Phengaris nausithous,modrásek bahenní,Motýli,Čejka Jakub,20230728,20230728,NA,9628829,"Krásná Studánka, násep silnice",5156,Krásná Studánka,-6891441,-96847185,Kolektiv autorů (2022) Monitoring motýlů.,0,3,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,jiný typ biotopu-nasep silnice,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Poměr pohlaví: 2:1, Negativní vlivy na lokalitě: žádný vliv, Perspektiva lokality: neznámá, Přítomnost rostlin: jednotlivě",NA,NA,1,20240129,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,17,1,NA,1,FALSE
1615,57615973,Phengaris nausithous,modrásek bahenní,Motýli,Čejka Jakub,20230728,20230728,NA,9628839,"Fojtka, u silnice",5156,Fojtka,-68700609,-96791885,Kolektiv autorů (2022) Monitoring motýlů.,0,1,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,jiný typ biotopu-lem odvodňovací strouhy u silnice,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Poměr pohlaví: 1:0, Negativní vlivy na lokalitě: změna zemědělského využívání půdy a terénní úpravy, absence či nedostatek péče, Perspektiva lokality: neznámá, Přítomnost rostlin: jednotlivě",NA,NA,1,20240129,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,17,1,NA,1,FALSE
1695,57615676,Phengaris nausithous,modrásek bahenní,Motýli,Čejka Jakub,20230728,20230728,NA,9628722,"Fojtka, louka v obci",5156,Fojtka,-68685037,-96806836,Kolektiv autorů (2022) Monitoring motýlů.,0,2,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"zarůstající louka bez managementu, TTP s pravidelným managementem",NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Poměr pohlaví: 2:0, Negativní vlivy na lokalitě: změna zemědělského využívání půdy a terénní úpravy, hromadění organického materiálu, Perspektiva lokality: neznámá, Přítomnost rostlin: jednotlivě",NA,NA,1,20240129,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,17,1,NA,1,FALSE
4135,52600098,Phengaris nausithous,modrásek bahenní,Motýli,Feřtová Jitka,20210803,20210803,NA,8319006,5156c13,5156,Oldřichov v Hájích,-68531953,-96532482,Kolektiv autorů (2021) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,20,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,pomer: 1:1,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,NA,NA,NA,1,20220401,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,17,1,NA,1,FALSE
4136,52600097,Phengaris nausithous,modrásek bahenní,Motýli,Feřtová Jitka,20210803,20210803,NA,8319005,5156c12,5156,Oldřichov v Hájích,-68588542,-96573067,Kolektiv autorů (2021) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,10,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,pomer: 2:1,NA,zarůstající louka bez managementu,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,NA,NA,NA,1,20220401,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,17,1,NA,1,FALSE
4137,52600096,Phengaris nausithous,modrásek bahenní,Motýli,Feřtová Jitka,20210803,20210803,NA,8319004,5156c9,5156,Oldřichov v Hájích,-68630661,-96624856,Kolektiv autorů (2021) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,20,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,pomer: 1:1,NA,zarůstající louka bez managementu,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,NA,NA,NA,1,20220401,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,17,1,NA,1,FALSE
4138,52600094,Phengaris nausithous,modrásek bahenní,Motýli,Feřtová Jitka,20210803,20210803,NA,8319003,5256c8,5156,Oldřichov v Hájích,-68633956,-96615772,Kolektiv autorů (2021) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,0,NA,NA,NA,NA,SO,"HD II, HD IV",NT,NA,NA,NA,1,20220401,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,17,1,NA,1,FALSE
4139,52600093,Phengaris nausithous,modrásek bahenní,Motýli,Feřtová Jitka,20210803,20210803,NA,8319002,5156c7,5156,Oldřichov v Hájích,-68642043,-96625513,Kolektiv autorů (2021) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,2,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,pomer: 1:1,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,NA,NA,NA,1,20220401,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,17,1,NA,1,FALSE
4140,52600092,Phengaris nausithous,modrásek bahenní,Motýli,Feřtová Jitka,20210803,20210803,NA,8319001,5256c6,5156,Oldřichov v Hájích,-68650414,-9662553,Kolektiv autorů (2021) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,10,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,pomer: 1:1,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,NA,NA,NA,1,20220401,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,17,1,NA,1,FALSE
4141,52600091,Phengaris nausithous,modrásek bahenní,Motýli,Feřtová Jitka,20210803,20210803,NA,8319000,5156c5,5156,Oldřichov v Hájích,-68634533,-96610057,Kolektiv autorů (2021) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,10,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,pomer: 2:1,NA,jiný,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,NA,NA,NA,1,20220401,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,17,1,NA,1,FALSE
4142,52600090,Phengaris nausithous,modrásek bahenní,Motýli,Feřtová Jitka,20210803,20210803,NA,8318999,5156c4,5156,Oldřichov v Hájích,-68583029,-96550122,Kolektiv autorů (2021) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,20,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,pomer: 2:1,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,NA,NA,NA,1,20220401,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,17,1,NA,1,FALSE
4143,52600089,Phengaris nausithous,modrásek bahenní,Motýli,Feřtová Jitka,20210803,20210803,NA,8318998,5156c3,5156,Oldřichov v Hájích,-68566015,-9654226,Kolektiv autorů (2021) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,10,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,pomer: 3:1,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,NA,NA,NA,1,20220401,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,17,1,NA,1,FALSE
4144,52600088,Phengaris nausithous,modrásek bahenní,Motýli,Feřtová Jitka,20210803,20210803,NA,8318997,5156c2,5156,Oldřichov v Hájích,-68546098,-96536697,Kolektiv autorů (2021) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,2,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,pomer: 1:1,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,NA,NA,NA,1,20220401,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,17,1,NA,1,FALSE
4145,52600087,Phengaris nausithous,modrásek bahenní,Motýli,Feřtová Jitka,20210803,20210803,NA,8318996,5156c1,5156,Oldřichov v Hájích,-68533391,-96523897,Kolektiv autorů (2021) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,6,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,pomer: 1:1,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,NA,NA,NA,1,20220401,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,17,1,NA,1,FALSE
4146,52600086,Phengaris nausithous,modrásek bahenní,Motýli,Feřtová Jitka,20210803,20210803,NA,8318995,5156a2,5156,Oldřichov v Hájích,-68518761,-96503388,Kolektiv autorů (2021) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,5,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,"pomer: 1:4, Silně zarůstající",NA,zarůstající louka bez managementu,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,NA,NA,NA,1,20220401,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,17,1,NA,1,FALSE
4147,52600085,Phengaris nausithous,modrásek bahenní,Motýli,Feřtová Jitka,20210803,20210803,NA,8318994,5156a1,5156,Oldřichov v Hájích,-68507028,-96509297,Kolektiv autorů (2021) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,10,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,"pomer: 4:1, Silně zarustající, degradující",NA,zarůstající louka bez managementu,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,NA,NA,NA,1,20220401,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,17,1,NA,1,FALSE
6984,48053811,Phengaris nausithous,modrásek bahenní,Motýli,Feřtová Jitka,20190719,20190719,NA,7187410,5156c4,5156,Oldřichov v Hájích,-68601007,-96580715,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,16,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,pomer: 1:4,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ne, sta_pritomnostrostlin: jednotlivě, Perspektiva lokality: neznámá, Negativní vlivy na lokalitě: sečení",NA,NA,1,20200120,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,17,1,NA,1,FALSE
6985,48053810,Phengaris nausithous,modrásek bahenní,Motýli,Feřtová Jitka,20190719,20190719,NA,7187409,5156c5,5156,Oldřichov v Hájích,-68642521,-96626415,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,6,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,pomer: 1:3,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ano, sta_pritomnostrostlin: dominantně, Perspektiva lokality: neznámá, Negativní vlivy na lokalitě: sečení,zaplavování",NA,NA,1,20200120,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,17,1,NA,1,FALSE
6986,48053809,Phengaris nausithous,modrásek bahenní,Motýli,Feřtová Jitka,20190719,20190719,NA,7187408,5156c6,5156,Oldřichov v Hájích,-68632866,-96624981,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,16,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,"pomer: 1:4, Pokoseno ještě v den monitoringu!",NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ne, Seč celoplošná: ano, sta_pritomnostrostlin: hojně, Perspektiva lokality: neznámá, Negativní vlivy na lokalitě: sečení",NA,NA,1,20200120,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,17,1,NA,1,FALSE
6987,48053808,Phengaris nausithous,modrásek bahenní,Motýli,Feřtová Jitka,20190719,20190719,NA,7187407,5156c7,5156,Oldřichov v Hájích,-68624445,-96616502,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,Čerstvě pokoseno,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,0,NA,NA,NA,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ne, Seč celoplošná: ano, sta_pritomnostrostlin: hojně, Perspektiva lokality: neznámá, Negativní vlivy na lokalitě: sečení",NA,NA,1,20200120,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,17,1,NA,1,FALSE
6988,48053807,Phengaris nausithous,modrásek bahenní,Motýli,Feřtová Jitka,20190722,20190722,NA,7187406,5156c8,5156,Mníšek u Liberce,-6871248,-96771871,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,16,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,pomer: 1:4,NA,okraj vodní plochy,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"sta_pritomnostrostlin: hojně, Perspektiva lokality: neznámá, Negativní vlivy na lokalitě: vývoj biocenózy, sukcese všeobecně",NA,NA,1,20200120,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,17,1,NA,1,FALSE
6989,48053806,Phengaris nausithous,modrásek bahenní,Motýli,Feřtová Jitka,20190722,20190722,NA,7187405,5156d1,5156,Oldřichov v Hájích,-68509388,-96587294,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,12,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,pomer: 1:3,NA,"zarůstající louka bez managementu,jiný, Okraj sečené louky pod železniční tratí u toku",NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"sta_pritomnostrostlin: jednotlivě, Perspektiva lokality: neznámá, Negativní vlivy na lokalitě: vývoj biocenózy, sukcese všeobecně",NA,NA,1,20200120,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,17,1,NA,1,FALSE
7178,48053614,Phengaris nausithous,modrásek bahenní,Motýli,Waldhauser Martin,20190719,20190719,NA,7187231,5155d193,5155,Dolní Chrastava,-69370207,-96623027,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,20,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,příkop u komunikace,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,sta_pritomnostrostlin: hojně,NA,NA,1,20200120,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,17,1,NA,1,FALSE
7179,48053613,Phengaris nausithous,modrásek bahenní,Motýli,Waldhauser Martin,20190719,20190719,NA,7187230,5155b193,5155,Horní Vítkov,-69221251,-96299872,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,4,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,příkop u komunikace,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,sta_pritomnostrostlin: jednotlivě,NA,NA,1,20200120,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,17,1,NA,1,FALSE
7311,48053474,Phengaris nausithous,modrásek bahenní,Motýli,Feřtová Jitka,20190719,20190719,NA,7187095,5156a1,5156,Oldřichov v Hájích,-68506667,-96510176,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,30,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,pomer: 1:2,NA,zarůstající louka bez managementu,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"sta_pritomnostrostlin: hojně, Perspektiva lokality: špatná, Negativní vlivy na lokalitě: vývoj biocenózy, sukcese všeobecně",NA,NA,1,20200120,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,17,1,NA,1,FALSE
7312,48053473,Phengaris nausithous,modrásek bahenní,Motýli,Feřtová Jitka,20190719,20190719,NA,7187094,5156c1,5156,Oldřichov v Hájích,-685333,-9652917,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,10,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,"pomer: 1:2, Ideální by byl posun seče ještě cca o 1- 2 týdny dříve",NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ano, sta_pritomnostrostlin: jednotlivě, Perspektiva lokality: dobrá, Negativní vlivy na lokalitě: sečení",NA,NA,1,20200120,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,17,1,NA,1,FALSE
7313,48053471,Phengaris nausithous,modrásek bahenní,Motýli,Feřtová Jitka,20190719,20190719,NA,7187092,5156c2,5156,Oldřichov v Hájích,-68563751,-96541119,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,8,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,"pomer: 1:2, Posunout seč cca o 2 týdny dříve",NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ano, sta_pritomnostrostlin: jednotlivě, Perspektiva lokality: dobrá, Negativní vlivy na lokalitě: sečení",NA,NA,1,20200120,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,17,1,NA,1,FALSE
7329,48053449,Phengaris nausithous,modrásek bahenní,Motýli,Waldhauser Martin,20190717,20190717,NA,7187070,5056c192,5156,Frýdlant,-6861233,-9593862,Kolektiv autorů (2019) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,3,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Bárdyová Mária,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ano, sta_pritomnostrostlin: hojně, Perspektiva lokality: dobrá",NA,NA,1,20200120,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,17,1,NA,1,FALSE
