ID_LOKAL,DRUH,PA_TYPE
9256814,Phengaris nausithous,EVL_target
9256831,Phengaris nausithous,EVL_target
9256826,Phengaris nausithous,EVL_target
9256850,Phengaris nausithous,EVL_target
9256813,Phengaris nausithous,EVL_target
9256855,Phengaris nausithous,EVL_target
9256851,Phengaris nausithous,EVL_target
9256817,Phengaris nausithous,EVL_target
9256825,Phengaris nausithous,EVL_target
9256857,Phengaris nausithous,EVL_target
9256839,Phengaris nausithous,EVL_target
9256845,Phengaris nausithous,EVL_target
9256832,Phengaris nausithous,EVL_target
9255475,Phengaris nausithous,EVL_target
9255465,Phengaris nausithous,EVL_target
9255463,Phengaris nausithous,EVL_target
9255470,Phengaris nausithous,EVL_target
9255468,Phengaris nausithous,EVL_target
9255466,Phengaris nausithous,EVL_target
9255471,Phengaris nausithous,EVL_target
9255472,Phengaris nausithous,EVL_target
9255469,Phengaris nausithous,EVL_target
9255476,Phengaris nausithous,EVL_target
9255464,Phengaris nausithous,EVL_target
8799966,Phengaris nausithous,EVL_target
8636968,Phengaris nausithous,EVL_target
8611362,Phengaris nausithous,EVL_target
8574722,Phengaris nausithous,EVL_target
8574721,Phengaris nausithous,EVL_target
8574720,Phengaris nausithous,EVL_target
8574719,Phengaris nausithous,EVL_target
8574718,Phengaris nausithous,EVL_target
8574717,Phengaris nausithous,EVL_target
8574716,Phengaris nausithous,EVL_target
8574715,Phengaris nausithous,EVL_target
8574713,Phengaris nausithous,EVL_target
8574712,Phengaris nausithous,EVL_target
8574711,Phengaris nausithous,EVL_target
8574710,Phengaris nausithous,EVL_target
8574709,Phengaris nausithous,EVL_target
8574708,Phengaris nausithous,EVL_target
8574707,Phengaris nausithous,EVL_target
8574706,Phengaris nausithous,EVL_target
8574705,Phengaris nausithous,EVL_target
8574704,Phengaris nausithous,EVL_target
8574702,Phengaris nausithous,EVL_target
8574701,Phengaris nausithous,EVL_target
8574700,Phengaris nausithous,EVL_target
8574699,Phengaris nausithous,EVL_target
8574697,Phengaris nausithous,EVL_target
8574695,Phengaris nausithous,EVL_target
8574693,Phengaris nausithous,EVL_target
8574692,Phengaris nausithous,EVL_target
8574597,Phengaris nausithous,EVL_target
8307509,Phengaris nausithous,EVL_target
7945289,Phengaris nausithous,EVL_target
7945289,Phengaris nausithous,EVL_target
7945779,Phengaris nausithous,EVL_target
7945309,Phengaris nausithous,EVL_target
7789445,Phengaris nausithous,EVL_target
7775042,Phengaris nausithous,EVL_target
7774988,Phengaris nausithous,EVL_target
7774911,Phengaris nausithous,EVL_target
7774910,Phengaris nausithous,EVL_target
7774909,Phengaris nausithous,EVL_target
7774908,Phengaris nausithous,EVL_target
7774907,Phengaris nausithous,EVL_target
7774906,Phengaris nausithous,EVL_target
7774905,Phengaris nausithous,EVL_target
7774904,Phengaris nausithous,EVL_target
7774903,Phengaris nausithous,EVL_target
7666732,Phengaris nausithous,EVL_target
7639441,Phengaris nausithous,EVL_target
7640209,Phengaris nausithous,EVL_target
7552193,Phengaris nausithous,EVL_target
7187819,Phengaris nausithous,EVL_target
7187818,Phengaris nausithous,EVL_target
7187503,Phengaris nausithous,EVL_target
7187502,Phengaris nausithous,EVL_target
7187501,Phengaris nausithous,EVL_target
7187500,Phengaris nausithous,EVL_target
7187499,Phengaris nausithous,EVL_target
7187498,Phengaris nausithous,EVL_target
7187497,Phengaris nausithous,EVL_target
7187496,Phengaris nausithous,EVL_target
7187495,Phengaris nausithous,EVL_target
7187494,Phengaris nausithous,EVL_target
7187493,Phengaris nausithous,EVL_target
7187492,Phengaris nausithous,EVL_target
7187243,Phengaris nausithous,EVL_target
7187242,Phengaris nausithous,EVL_target
7187241,Phengaris nausithous,EVL_target
7187240,Phengaris nausithous,EVL_target
7187239,Phengaris nausithous,EVL_target
7187238,Phengaris nausithous,EVL_target
7187237,Phengaris nausithous,EVL_target
7187236,Phengaris nausithous,EVL_target
7187235,Phengaris nausithous,EVL_target
7187234,Phengaris nausithous,EVL_target
7187076,Phengaris nausithous,EVL_target
7187034,Phengaris nausithous,EVL_target
7187033,Phengaris nausithous,EVL_target
7187032,Phengaris nausithous,EVL_target
7187008,Phengaris nausithous,EVL_target
7033055,Phengaris nausithous,EVL_target
7031459,Phengaris nausithous,EVL_target
7031458,Phengaris nausithous,EVL_target
10769276,Phengaris teleius,EVL_target
10769276,Phengaris teleius,EVL_target
10769248,Phengaris teleius,EVL_target
10769252,Phengaris teleius,EVL_target
10769242,Phengaris teleius,EVL_target
10769242,Phengaris teleius,EVL_target
10769232,Phengaris teleius,EVL_target
10769102,Phengaris teleius,EVL_target
10769077,Phengaris teleius,EVL_target
10769010,Phengaris teleius,EVL_target
10769010,Phengaris teleius,EVL_target
10769001,Phengaris teleius,EVL_target
10767894,Phengaris teleius,EVL_target
10691166,Phengaris teleius,EVL_target
10688677,Phengaris teleius,EVL_target
1218356,Phengaris teleius,EVL_target
1218356,Phengaris teleius,EVL_target
1218356,Phengaris teleius,EVL_target
10071663,Phengaris teleius,EVL_target
9369752,Phengaris teleius,EVL_target
9256854,Phengaris teleius,EVL_target
9255474,Phengaris teleius,EVL_target
9255467,Phengaris teleius,EVL_target
9255473,Phengaris teleius,EVL_target
8799966,Phengaris teleius,EVL_target
8799966,Phengaris teleius,EVL_target
8574714,Phengaris teleius,EVL_target
8574703,Phengaris teleius,EVL_target
8574698,Phengaris teleius,EVL_target
8574696,Phengaris teleius,EVL_target
8574694,Phengaris teleius,EVL_target
8574691,Phengaris teleius,EVL_target
8573992,Phengaris teleius,EVL_target
7945289,Phengaris teleius,EVL_target
7945289,Phengaris teleius,EVL_target
7945289,Phengaris teleius,EVL_target
7945289,Phengaris teleius,EVL_target
7775042,Phengaris teleius,EVL_target
7774911,Phengaris teleius,EVL_target
7774910,Phengaris teleius,EVL_target
7774909,Phengaris teleius,EVL_target
7774908,Phengaris teleius,EVL_target
7774907,Phengaris teleius,EVL_target
7774906,Phengaris teleius,EVL_target
7774905,Phengaris teleius,EVL_target
7774904,Phengaris teleius,EVL_target
7774903,Phengaris teleius,EVL_target
7640209,Phengaris teleius,EVL_target
7584357,Phengaris teleius,EVL_target
7187078,Phengaris teleius,EVL_target
7187077,Phengaris teleius,EVL_target
7187034,Phengaris teleius,EVL_target
7187033,Phengaris teleius,EVL_target
7187032,Phengaris teleius,EVL_target
8238087,Phengaris nausithous,EVL_target
8238705,Phengaris nausithous,EVL_target
7778073,Phengaris nausithous,EVL_target
7778073,Phengaris nausithous,EVL_target
7555293,Phengaris nausithous,EVL_target
7533633,Phengaris nausithous,EVL_target
7449338,Phengaris nausithous,EVL_target
7322889,Phengaris nausithous,EVL_target
7187051,Phengaris nausithous,EVL_target
12692319,Phengaris teleius,EVL_target
8616422,Phengaris teleius,EVL_target
8238633,Phengaris teleius,EVL_target
7965293,Phengaris teleius,EVL_target
7778073,Phengaris teleius,EVL_target
7778073,Phengaris teleius,EVL_target
7775518,Phengaris teleius,EVL_target
7774117,Phengaris teleius,EVL_target
7322889,Phengaris teleius,EVL_target
7316825,Phengaris teleius,EVL_target
7187042,Phengaris teleius,EVL_target
7026236,Phengaris teleius,EVL_target
6957005,Phengaris teleius,EVL_target
10108193,Phengaris nausithous,EVL_target
12692570,Phengaris nausithous,EVL_target
12692549,Phengaris nausithous,EVL_target
9362394,Phengaris nausithous,EVL_target
9361638,Phengaris nausithous,EVL_target
9305469,Phengaris nausithous,EVL_target
9305469,Phengaris nausithous,EVL_target
12692571,Phengaris teleius,EVL_target
12692570,Phengaris teleius,EVL_target
9362394,Phengaris teleius,EVL_target
9361638,Phengaris teleius,EVL_target
9305469,Phengaris teleius,EVL_target
9305468,Phengaris teleius,EVL_target
8352568,Phengaris nausithous,EVL_target
12671906,Phengaris nausithous,EVL_target
12672077,Phengaris nausithous,EVL_target
12672007,Phengaris nausithous,EVL_target
12671250,Phengaris nausithous,EVL_target
12671813,Phengaris nausithous,EVL_target
12671218,Phengaris nausithous,EVL_target
11947099,Phengaris nausithous,EVL_target
10083261,Phengaris nausithous,EVL_target
7587704,Phengaris nausithous,EVL_target
7549386,Phengaris nausithous,EVL_target
7540301,Phengaris nausithous,EVL_target
7540443,Phengaris nausithous,EVL_target
7540436,Phengaris nausithous,EVL_target
7540435,Phengaris nausithous,EVL_target
7187684,Phengaris nausithous,EVL_target
7187682,Phengaris nausithous,EVL_target
7187681,Phengaris nausithous,EVL_target
7187680,Phengaris nausithous,EVL_target
7187679,Phengaris nausithous,EVL_target
7187677,Phengaris nausithous,EVL_target
7187673,Phengaris nausithous,EVL_target
7187672,Phengaris nausithous,EVL_target
7187671,Phengaris nausithous,EVL_target
7187634,Phengaris nausithous,EVL_target
7187632,Phengaris nausithous,EVL_target
7187622,Phengaris nausithous,EVL_target
7187621,Phengaris nausithous,EVL_target
7187620,Phengaris nausithous,EVL_target
7187619,Phengaris nausithous,EVL_target
7187618,Phengaris nausithous,EVL_target
7187617,Phengaris nausithous,EVL_target
7187616,Phengaris nausithous,EVL_target
7187615,Phengaris nausithous,EVL_target
7187614,Phengaris nausithous,EVL_target
7187556,Phengaris nausithous,EVL_target
7187552,Phengaris nausithous,EVL_target
7187550,Phengaris nausithous,EVL_target
7187549,Phengaris nausithous,EVL_target
7187548,Phengaris nausithous,EVL_target
7187547,Phengaris nausithous,EVL_target
7187547,Phengaris nausithous,EVL_target
7187546,Phengaris nausithous,EVL_target
7187545,Phengaris nausithous,EVL_target
7187544,Phengaris nausithous,EVL_target
7187541,Phengaris nausithous,EVL_target
7187540,Phengaris nausithous,EVL_target
7187539,Phengaris nausithous,EVL_target
7187538,Phengaris nausithous,EVL_target
7187510,Phengaris nausithous,EVL_target
7187509,Phengaris nausithous,EVL_target
7187508,Phengaris nausithous,EVL_target
7187507,Phengaris nausithous,EVL_target
7187506,Phengaris nausithous,EVL_target
7187505,Phengaris nausithous,EVL_target
7187450,Phengaris nausithous,EVL_target
7187446,Phengaris nausithous,EVL_target
7187403,Phengaris nausithous,EVL_target
7187398,Phengaris nausithous,EVL_target
7187397,Phengaris nausithous,EVL_target
7187306,Phengaris nausithous,EVL_target
7187301,Phengaris nausithous,EVL_target
7187298,Phengaris nausithous,EVL_target
7187294,Phengaris nausithous,EVL_target
7187284,Phengaris nausithous,EVL_target
7187283,Phengaris nausithous,EVL_target
7187283,Phengaris nausithous,EVL_target
7187011,Phengaris nausithous,EVL_target
7040848,Phengaris nausithous,EVL_target
7040722,Phengaris nausithous,EVL_target
7040719,Phengaris nausithous,EVL_target
7040708,Phengaris nausithous,EVL_target
7040704,Phengaris nausithous,EVL_target
7039046,Phengaris nausithous,EVL_target
7066628,Phengaris nausithous,EVL_target
7038154,Phengaris nausithous,EVL_target
7038113,Phengaris nausithous,EVL_target
7028567,Phengaris nausithous,EVL_target
7028564,Phengaris nausithous,EVL_target
7028536,Phengaris nausithous,EVL_target
7028533,Phengaris nausithous,EVL_target
7028529,Phengaris nausithous,EVL_target
11947131,Phengaris nausithous,EVL_target
8106643,Phengaris nausithous,EVL_target
12671992,Phengaris nausithous,EVL_target
12670911,Phengaris nausithous,EVL_target
12670955,Phengaris nausithous,EVL_target
12671838,Phengaris nausithous,EVL_target
12671000,Phengaris nausithous,EVL_target
12672029,Phengaris nausithous,EVL_target
12671701,Phengaris nausithous,EVL_target
12671537,Phengaris nausithous,EVL_target
12671017,Phengaris nausithous,EVL_target
12671069,Phengaris nausithous,EVL_target
12671412,Phengaris nausithous,EVL_target
9922141,Phengaris nausithous,EVL_target
9496559,Phengaris nausithous,EVL_target
8770162,Phengaris nausithous,EVL_target
8648545,Phengaris nausithous,EVL_target
8578427,Phengaris nausithous,EVL_target
8475647,Phengaris nausithous,EVL_target
8318958,Phengaris nausithous,EVL_target
7954948,Phengaris nausithous,EVL_target
7774919,Phengaris nausithous,EVL_target
7774918,Phengaris nausithous,EVL_target
7187695,Phengaris nausithous,EVL_target
7187660,Phengaris nausithous,EVL_target
12671790,Phengaris teleius,EVL_target
12671411,Phengaris teleius,EVL_target
12671170,Phengaris teleius,EVL_target
12672049,Phengaris teleius,EVL_target
12670940,Phengaris teleius,EVL_target
12671185,Phengaris teleius,EVL_target
12671925,Phengaris teleius,EVL_target
12670899,Phengaris teleius,EVL_target
12671715,Phengaris teleius,EVL_target
12671839,Phengaris teleius,EVL_target
9628708,Phengaris teleius,EVL_target
9628859,Phengaris teleius,EVL_target
9496554,Phengaris teleius,EVL_target
8770163,Phengaris teleius,EVL_target
8578427,Phengaris teleius,EVL_target
7774919,Phengaris teleius,EVL_target
7774918,Phengaris teleius,EVL_target
9293829,Phengaris nausithous,EVL_target
8611374,Phengaris nausithous,EVL_target
8207692,Phengaris nausithous,EVL_target
8611374,Phengaris teleius,EVL_target
8393150,Phengaris nausithous,EVL_target
7039848,Phengaris nausithous,EVL_target
10505904,Phengaris nausithous,EVL_target
8624677,Phengaris nausithous,EVL_target
8624653,Phengaris nausithous,EVL_target
8624600,Phengaris nausithous,EVL_target
8624732,Phengaris nausithous,EVL_target
8624734,Phengaris nausithous,EVL_target
8624733,Phengaris nausithous,EVL_target
8624688,Phengaris nausithous,EVL_target
8624686,Phengaris nausithous,EVL_target
8624645,Phengaris nausithous,EVL_target
8624644,Phengaris nausithous,EVL_target
8624584,Phengaris nausithous,EVL_target
8624663,Phengaris nausithous,EVL_target
8624680,Phengaris nausithous,EVL_target
8624586,Phengaris nausithous,EVL_target
8624606,Phengaris nausithous,EVL_target
8624605,Phengaris nausithous,EVL_target
8093733,Phengaris nausithous,EVL_target
8093344,Phengaris nausithous,EVL_target
8093343,Phengaris nausithous,EVL_target
8093342,Phengaris nausithous,EVL_target
8093341,Phengaris nausithous,EVL_target
8093334,Phengaris nausithous,EVL_target
8093331,Phengaris nausithous,EVL_target
8093328,Phengaris nausithous,EVL_target
8093325,Phengaris nausithous,EVL_target
8093318,Phengaris nausithous,EVL_target
8093315,Phengaris nausithous,EVL_target
8093310,Phengaris nausithous,EVL_target
8093294,Phengaris nausithous,EVL_target
8093289,Phengaris nausithous,EVL_target
8093271,Phengaris nausithous,EVL_target
8093266,Phengaris nausithous,EVL_target
8093261,Phengaris nausithous,EVL_target
8093258,Phengaris nausithous,EVL_target
8093250,Phengaris nausithous,EVL_target
8093245,Phengaris nausithous,EVL_target
8093240,Phengaris nausithous,EVL_target
8093223,Phengaris nausithous,EVL_target
8093213,Phengaris nausithous,EVL_target
8093183,Phengaris nausithous,EVL_target
8093178,Phengaris nausithous,EVL_target
8093177,Phengaris nausithous,EVL_target
8093176,Phengaris nausithous,EVL_target
8093175,Phengaris nausithous,EVL_target
8093155,Phengaris nausithous,EVL_target
8093149,Phengaris nausithous,EVL_target
8093147,Phengaris nausithous,EVL_target
8093146,Phengaris nausithous,EVL_target
8093135,Phengaris nausithous,EVL_target
8093133,Phengaris nausithous,EVL_target
8093132,Phengaris nausithous,EVL_target
8093129,Phengaris nausithous,EVL_target
7961020,Phengaris nausithous,EVL_target
7961019,Phengaris nausithous,EVL_target
7961018,Phengaris nausithous,EVL_target
7961017,Phengaris nausithous,EVL_target
7961016,Phengaris nausithous,EVL_target
7961015,Phengaris nausithous,EVL_target
7960915,Phengaris nausithous,EVL_target
7960914,Phengaris nausithous,EVL_target
7548462,Phengaris nausithous,EVL_target
8624734,Phengaris teleius,EVL_target
8624627,Phengaris teleius,EVL_target
8624693,Phengaris teleius,EVL_target
8093732,Phengaris teleius,EVL_target
8093731,Phengaris teleius,EVL_target
8093280,Phengaris teleius,EVL_target
8093253,Phengaris teleius,EVL_target
8093220,Phengaris teleius,EVL_target
8093186,Phengaris teleius,EVL_target
8093158,Phengaris teleius,EVL_target
8093152,Phengaris teleius,EVL_target
8093151,Phengaris teleius,EVL_target
8093134,Phengaris teleius,EVL_target
7960913,Phengaris teleius,EVL_target
10238648,Phengaris nausithous,EVL_target
10238629,Phengaris nausithous,EVL_target
10238617,Phengaris nausithous,EVL_target
10238611,Phengaris nausithous,EVL_target
10238613,Phengaris nausithous,EVL_target
10238615,Phengaris nausithous,EVL_target
8089981,Phengaris nausithous,EVL_target
8089980,Phengaris nausithous,EVL_target
8089980,Phengaris teleius,EVL_target
8574741,Phengaris nausithous,EVL_target
8573993,Phengaris nausithous,EVL_target
8199778,Phengaris nausithous,EVL_target
8199792,Phengaris nausithous,EVL_target
7547779,Phengaris nausithous,EVL_target
8271483,Phengaris nausithous,EVL_target
7958017,Phengaris nausithous,EVL_target
7070814,Phengaris nausithous,EVL_target
7070812,Phengaris nausithous,EVL_target
7070810,Phengaris nausithous,EVL_target
10101508,Phengaris teleius,EVL_target
8271483,Phengaris teleius,EVL_target
8271483,Phengaris teleius,EVL_target
7958017,Phengaris teleius,EVL_target
7583538,Phengaris teleius,EVL_target
7528629,Phengaris teleius,EVL_target
7070814,Phengaris teleius,EVL_target
7070812,Phengaris teleius,EVL_target
7070810,Phengaris teleius,EVL_target
7070808,Phengaris teleius,EVL_target
7070807,Phengaris teleius,EVL_target
7070788,Phengaris teleius,EVL_target
7070784,Phengaris teleius,EVL_target
10780819,Phengaris nausithous,EVL_target
10254090,Phengaris nausithous,EVL_target
10094137,Phengaris nausithous,EVL_target
10094136,Phengaris nausithous,EVL_target
10094135,Phengaris nausithous,EVL_target
10094133,Phengaris nausithous,EVL_target
10094130,Phengaris nausithous,EVL_target
10083254,Phengaris nausithous,EVL_target
10083252,Phengaris nausithous,EVL_target
10083264,Phengaris nausithous,EVL_target
9628710,Phengaris nausithous,EVL_target
7627936,Phengaris nausithous,EVL_target
7627893,Phengaris nausithous,EVL_target
7627932,Phengaris nausithous,EVL_target
9536256,Phengaris nausithous,EVL_target
9536254,Phengaris nausithous,EVL_target
9535886,Phengaris nausithous,EVL_target
9383232,Phengaris nausithous,EVL_target
9380467,Phengaris nausithous,EVL_target
9380438,Phengaris nausithous,EVL_target
9380382,Phengaris nausithous,EVL_target
9380380,Phengaris nausithous,EVL_target
9357654,Phengaris nausithous,EVL_target
7627893,Phengaris nausithous,EVL_target
7627932,Phengaris nausithous,EVL_target
7627936,Phengaris nausithous,EVL_target
7627936,Phengaris nausithous,EVL_target
7627932,Phengaris nausithous,EVL_target
7627893,Phengaris nausithous,EVL_target
7536842,Phengaris nausithous,EVL_target
7528457,Phengaris nausithous,EVL_target
7187757,Phengaris nausithous,EVL_target
7187723,Phengaris nausithous,EVL_target
7187717,Phengaris nausithous,EVL_target
7187296,Phengaris nausithous,EVL_target
7187145,Phengaris nausithous,EVL_target
7187145,Phengaris nausithous,EVL_target
7187144,Phengaris nausithous,EVL_target
7187143,Phengaris nausithous,EVL_target
7187143,Phengaris nausithous,EVL_target
7187007,Phengaris nausithous,EVL_target
7162519,Phengaris nausithous,EVL_target
7083667,Phengaris nausithous,EVL_target
7081806,Phengaris nausithous,EVL_target
7034885,Phengaris nausithous,EVL_target
12670947,Phengaris nausithous,EVL_target
12671082,Phengaris nausithous,EVL_target
12671736,Phengaris nausithous,EVL_target
9628787,Phengaris nausithous,EVL_target
9628783,Phengaris nausithous,EVL_target
9628791,Phengaris nausithous,EVL_target
8654080,Phengaris nausithous,EVL_target
8654078,Phengaris nausithous,EVL_target
8654077,Phengaris nausithous,EVL_target
8654075,Phengaris nausithous,EVL_target
8103568,Phengaris nausithous,EVL_target
7597569,Phengaris nausithous,EVL_target
7528658,Phengaris nausithous,EVL_target
7528657,Phengaris nausithous,EVL_target
7528657,Phengaris nausithous,EVL_target
7528656,Phengaris nausithous,EVL_target
7528652,Phengaris nausithous,EVL_target
7034848,Phengaris nausithous,EVL_target
7034876,Phengaris nausithous,EVL_target
7034875,Phengaris nausithous,EVL_target
7034874,Phengaris nausithous,EVL_target
7034873,Phengaris nausithous,EVL_target
7034266,Phengaris nausithous,EVL_target
7034276,Phengaris nausithous,EVL_target
7034270,Phengaris nausithous,EVL_target
7034271,Phengaris nausithous,EVL_target
7034270,Phengaris nausithous,EVL_target
7034269,Phengaris nausithous,EVL_target
7034267,Phengaris nausithous,EVL_target
7034266,Phengaris nausithous,EVL_target
7026229,Phengaris nausithous,EVL_target
8964897,Phengaris nausithous,EVL_target
8802286,Phengaris nausithous,EVL_target
8090730,Phengaris nausithous,EVL_target
7659567,Phengaris nausithous,EVL_target
7604988,Phengaris nausithous,EVL_target
7585878,Phengaris nausithous,EVL_target
7652825,Phengaris nausithous,EVL_target
7652825,Phengaris nausithous,EVL_target
7652825,Phengaris nausithous,EVL_target
7652825,Phengaris nausithous,EVL_target
7652825,Phengaris nausithous,EVL_target
7652831,Phengaris nausithous,EVL_target
7652831,Phengaris nausithous,EVL_target
7774773,Phengaris nausithous,EVL_target
7774772,Phengaris nausithous,EVL_target
7774675,Phengaris nausithous,EVL_target
7652831,Phengaris nausithous,EVL_target
7652825,Phengaris nausithous,EVL_target
7036064,Phengaris nausithous,EVL_target
7036062,Phengaris nausithous,EVL_target
7774773,Phengaris teleius,EVL_target
7774772,Phengaris teleius,EVL_target
7774675,Phengaris teleius,EVL_target
7652835,Phengaris nausithous,EVL_target
8240965,Phengaris nausithous,EVL_target
8240965,Phengaris nausithous,EVL_target
7652835,Phengaris nausithous,EVL_target
7652835,Phengaris nausithous,EVL_target
7652835,Phengaris nausithous,EVL_target
7652835,Phengaris nausithous,EVL_target
7652835,Phengaris nausithous,EVL_target
7652835,Phengaris nausithous,EVL_target
7652835,Phengaris nausithous,EVL_target
7652835,Phengaris nausithous,EVL_target
7652835,Phengaris nausithous,EVL_target
5295187,Phengaris nausithous,EVL_target
7032584,Phengaris nausithous,EVL_target
12671176,Phengaris nausithous,EVL_target
12671594,Phengaris nausithous,EVL_target
12670965,Phengaris nausithous,EVL_target
12671351,Phengaris nausithous,EVL_target
12671914,Phengaris nausithous,EVL_target
12671174,Phengaris nausithous,EVL_target
12671344,Phengaris nausithous,EVL_target
12671238,Phengaris nausithous,EVL_target
12671205,Phengaris nausithous,EVL_target
12671561,Phengaris nausithous,EVL_target
12671808,Phengaris nausithous,EVL_target
12671327,Phengaris nausithous,EVL_target
12671973,Phengaris nausithous,EVL_target
12671709,Phengaris nausithous,EVL_target
12671283,Phengaris nausithous,EVL_target
12671948,Phengaris nausithous,EVL_target
12671599,Phengaris nausithous,EVL_target
12671527,Phengaris nausithous,EVL_target
12671546,Phengaris nausithous,EVL_target
12671449,Phengaris nausithous,EVL_target
12671877,Phengaris nausithous,EVL_target
12671765,Phengaris nausithous,EVL_target
12557172,Phengaris nausithous,EVL_target
11947062,Phengaris nausithous,EVL_target
10817887,Phengaris nausithous,EVL_target
10655853,Phengaris nausithous,EVL_target
10655853,Phengaris nausithous,EVL_target
10140717,Phengaris nausithous,EVL_target
10140716,Phengaris nausithous,EVL_target
10140715,Phengaris nausithous,EVL_target
10140714,Phengaris nausithous,EVL_target
10088954,Phengaris nausithous,EVL_target
10087714,Phengaris nausithous,EVL_target
10087713,Phengaris nausithous,EVL_target
10087710,Phengaris nausithous,EVL_target
10087709,Phengaris nausithous,EVL_target
10087708,Phengaris nausithous,EVL_target
10087707,Phengaris nausithous,EVL_target
10087706,Phengaris nausithous,EVL_target
10087701,Phengaris nausithous,EVL_target
10087698,Phengaris nausithous,EVL_target
10087696,Phengaris nausithous,EVL_target
10087695,Phengaris nausithous,EVL_target
10087694,Phengaris nausithous,EVL_target
10087693,Phengaris nausithous,EVL_target
10087688,Phengaris nausithous,EVL_target
10087687,Phengaris nausithous,EVL_target
10087686,Phengaris nausithous,EVL_target
10084639,Phengaris nausithous,EVL_target
9679802,Phengaris nausithous,EVL_target
9628750,Phengaris nausithous,EVL_target
9573555,Phengaris nausithous,EVL_target
9573555,Phengaris nausithous,EVL_target
8631724,Phengaris nausithous,EVL_target
8631719,Phengaris nausithous,EVL_target
8631713,Phengaris nausithous,EVL_target
8631705,Phengaris nausithous,EVL_target
8631703,Phengaris nausithous,EVL_target
8631702,Phengaris nausithous,EVL_target
8631699,Phengaris nausithous,EVL_target
8631697,Phengaris nausithous,EVL_target
8631695,Phengaris nausithous,EVL_target
8631694,Phengaris nausithous,EVL_target
8631693,Phengaris nausithous,EVL_target
8631691,Phengaris nausithous,EVL_target
8631690,Phengaris nausithous,EVL_target
8631688,Phengaris nausithous,EVL_target
8631686,Phengaris nausithous,EVL_target
8631686,Phengaris nausithous,EVL_target
8629366,Phengaris nausithous,EVL_target
8623564,Phengaris nausithous,EVL_target
8622497,Phengaris nausithous,EVL_target
8622494,Phengaris nausithous,EVL_target
8622493,Phengaris nausithous,EVL_target
8622492,Phengaris nausithous,EVL_target
8622491,Phengaris nausithous,EVL_target
8622489,Phengaris nausithous,EVL_target
8622484,Phengaris nausithous,EVL_target
8610669,Phengaris nausithous,EVL_target
8607655,Phengaris nausithous,EVL_target
8542713,Phengaris nausithous,EVL_target
8542709,Phengaris nausithous,EVL_target
7775093,Phengaris nausithous,EVL_target
7774707,Phengaris nausithous,EVL_target
7774704,Phengaris nausithous,EVL_target
7774703,Phengaris nausithous,EVL_target
7035570,Phengaris nausithous,EVL_target
7038646,Phengaris nausithous,EVL_target
7038289,Phengaris nausithous,EVL_target
7038280,Phengaris nausithous,EVL_target
7038277,Phengaris nausithous,EVL_target
6339865,Phengaris nausithous,EVL_target
7038265,Phengaris nausithous,EVL_target
7038263,Phengaris nausithous,EVL_target
7038262,Phengaris nausithous,EVL_target
7038260,Phengaris nausithous,EVL_target
7038259,Phengaris nausithous,EVL_target
7037476,Phengaris nausithous,EVL_target
7037473,Phengaris nausithous,EVL_target
7037472,Phengaris nausithous,EVL_target
7037467,Phengaris nausithous,EVL_target
7037463,Phengaris nausithous,EVL_target
7037434,Phengaris nausithous,EVL_target
7037432,Phengaris nausithous,EVL_target
7037430,Phengaris nausithous,EVL_target
7037429,Phengaris nausithous,EVL_target
7037428,Phengaris nausithous,EVL_target
7037426,Phengaris nausithous,EVL_target
7037425,Phengaris nausithous,EVL_target
7037363,Phengaris nausithous,EVL_target
7037356,Phengaris nausithous,EVL_target
7037355,Phengaris nausithous,EVL_target
7037340,Phengaris nausithous,EVL_target
7037338,Phengaris nausithous,EVL_target
7037335,Phengaris nausithous,EVL_target
7037332,Phengaris nausithous,EVL_target
7037329,Phengaris nausithous,EVL_target
7035580,Phengaris nausithous,EVL_target
7035570,Phengaris nausithous,EVL_target
6958036,Phengaris nausithous,EVL_target
6957731,Phengaris nausithous,EVL_target
10087685,Phengaris teleius,EVL_target
7775093,Phengaris teleius,EVL_target
7774707,Phengaris teleius,EVL_target
7774704,Phengaris teleius,EVL_target
7774703,Phengaris teleius,EVL_target
12671814,Phengaris nausithous,EVL_target
12671756,Phengaris nausithous,EVL_target
12671753,Phengaris nausithous,EVL_target
10680170,Phengaris nausithous,EVL_target
10651545,Phengaris nausithous,EVL_target
10651505,Phengaris nausithous,EVL_target
10651496,Phengaris nausithous,EVL_target
10651411,Phengaris nausithous,EVL_target
10651386,Phengaris nausithous,EVL_target
10651381,Phengaris nausithous,EVL_target
10651378,Phengaris nausithous,EVL_target
10651368,Phengaris nausithous,EVL_target
10651368,Phengaris nausithous,EVL_target
10643095,Phengaris nausithous,EVL_target
10643081,Phengaris nausithous,EVL_target
10095830,Phengaris nausithous,EVL_target
10095831,Phengaris nausithous,EVL_target
10085346,Phengaris nausithous,EVL_target
10085368,Phengaris nausithous,EVL_target
10085364,Phengaris nausithous,EVL_target
9680073,Phengaris nausithous,EVL_target
9680072,Phengaris nausithous,EVL_target
9680034,Phengaris nausithous,EVL_target
9680033,Phengaris nausithous,EVL_target
9662527,Phengaris nausithous,EVL_target
9536081,Phengaris nausithous,EVL_target
9536080,Phengaris nausithous,EVL_target
9390033,Phengaris nausithous,EVL_target
9338552,Phengaris nausithous,EVL_target
8639652,Phengaris nausithous,EVL_target
8639669,Phengaris nausithous,EVL_target
8639668,Phengaris nausithous,EVL_target
